sailboat_id,latitude,longitude,compass_heading,tilt
Sailboat-4,41.769679,-71.392028,268.2,-0.55
Sailboat-5,41.775067,-71.396503,133.9,-1.58
Sailboat-1,41.781828,-71.380475,130.5,-1.20
Sailboat-2,41.767998,-71.398345,163.3,0.96
Sailboat-3,41.778165,-71.387955,52.5,0.37
Sailboat-4,41.767802,-71.388651,130.4,-0.31
Sailboat-5,41.769923,-71.379794,66.6,-0.61
Sailboat-1,41.778932,-71.383785,253.9,0.13
Sailboat-2,41.777658,-71.398305,211.5,-2.78
Sailboat-3,41.777047,-71.389232,238.8,-0.20
Sailboat-4,41.769685,-71.392036,269.5,-0.58
Sailboat-5,41.775019,-71.396509,135.8,-1.58
Sailboat-1,41.781859,-71.380492,129.8,-1.33
Sailboat-2,41.768024,-71.398376,164.6,1.21
Sailboat-3,41.778207,-71.387995,53.9,0.70
Sailboat-4,41.767777,-71.388632,128.5,0.18
Sailboat-5,41.769909,-71.379807,66.3,-0.88
Sailboat-1,41.778915,-71.383740,255.4,0.43
Sailboat-2,41.777700,-71.398291,212.3,-2.64
Sailboat-3,41.777051,-71.389190,239.9,-0.25
Sailboat-4,41.769651,-71.392024,271.3,-0.10
Sailboat-5,41.775011,-71.396481,136.2,-1.53
Sailboat-1,41.781834,-71.380452,128.8,-1.56
Sailboat-2,41.768012,-71.398416,166.5,1.51
Sailboat-3,41.778224,-71.388033,53.0,1.08
Sailboat-4,41.767798,-71.388680,129.7,0.34
Sailboat-5,41.769872,-71.379817,66.3,-0.84
Sailboat-1,41.778889,-71.383707,254.7,0.20
Sailboat-2,41.777689,-71.398336,214.1,-2.98
Sailboat-3,41.777091,-71.389219,239.1,0.14
Sailboat-4,41.769688,-71.391985,270.2,-0.08
Sailboat-5,41.774976,-71.396431,137.3,-1.71
Sailboat-1,41.781833,-71.380477,129.8,-1.43
Sailboat-2,41.768010,-71.398387,166.3,1.16
Sailboat-3,41.778193,-71.388049,51.8,1.37
Sailboat-4,41.767777,-71.388722,130.0,-0.08
Sailboat-5,41.769848,-71.379768,64.7,-0.51
Sailboat-1,41.778894,-71.383730,252.9,0.63
Sailboat-2,41.777724,-71.398367,216.1,-3.18
Sailboat-3,41.777066,-71.389179,240.7,0.32
Sailboat-4,41.769644,-71.392020,272.0,-0.54
Sailboat-5,41.774948,-71.396438,138.7,-1.61
Sailboat-1,41.781881,-71.380494,130.5,-1.18
Sailboat-2,41.768058,-71.398415,166.2,0.65
Sailboat-3,41.778166,-71.388005,51.1,1.62
Sailboat-4,41.767790,-71.388686,132.0,0.07
Sailboat-5,41.769825,-71.379793,63.5,-0.80
Sailboat-1,41.778926,-71.383725,251.0,0.18
Sailboat-2,41.777728,-71.398334,215.4,-2.79
Sailboat-3,41.777025,-71.389185,241.4,0.48
Sailboat-4,41.769616,-71.392038,272.9,-0.36
Sailboat-5,41.774922,-71.396404,140.2,-1.85
Sailboat-1,41.781836,-71.380516,131.2,-1.31
Sailboat-2,41.768057,-71.398376,166.1,0.29
Sailboat-3,41.778204,-71.387975,50.5,1.96
Sailboat-4,41.767824,-71.388699,134.0,-0.18
Sailboat-5,41.769870,-71.379804,64.0,-1.07
Sailboat-1,41.778895,-71.383711,251.8,-0.16
Sailboat-2,41.777735,-71.398299,214.4,-2.45
Sailboat-3,41.777045,-71.389203,239.9,0.22
Sailboat-4,41.769607,-71.392026,271.0,-0.34
Sailboat-5,41.774887,-71.396424,141.0,-1.72
Sailboat-1,41.781831,-71.380545,131.1,-0.97
Sailboat-2,41.768091,-71.398409,164.2,0.02
Sailboat-3,41.778202,-71.388025,51.2,2.33
Sailboat-4,41.767791,-71.388709,134.4,0.25
Sailboat-5,41.769846,-71.379777,62.8,-1.23
Sailboat-1,41.778924,-71.383670,251.6,-0.47
Sailboat-2,41.777775,-71.398300,214.4,-1.95
Sailboat-3,41.777054,-71.389173,239.5,0.52
Sailboat-4,41.769565,-71.391976,272.5,-0.36
Sailboat-5,41.774896,-71.396385,139.6,-1.33
Sailboat-1,41.781793,-71.380520,131.6,-1.24
Sailboat-2,41.768065,-71.398397,164.9,0.34
Sailboat-3,41.778193,-71.388022,50.1,2.03
Sailboat-4,41.767805,-71.388745,135.4,-0.10
Sailboat-5,41.769865,-71.379793,61.9,-1.61
Sailboat-1,41.778912,-71.383717,250.6,-0.27
Sailboat-2,41.777797,-71.398350,215.6,-1.99
Sailboat-3,41.777101,-71.389124,239.8,0.10
Sailboat-4,41.769597,-71.391951,274.2,-0.81
Sailboat-5,41.774860,-71.396433,138.0,-1.36
Sailboat-1,41.781785,-71.380545,131.5,-1.04
Sailboat-2,41.768113,-71.398408,165.2,0.79
Sailboat-3,41.778216,-71.388050,48.6,2.29
Sailboat-4,41.767822,-71.388698,135.8,-0.01
Sailboat-5,41.769843,-71.379828,60.5,-1.97
Sailboat-1,41.778899,-71.383762,251.5,-0.64
Sailboat-2,41.777786,-71.398382,214.9,-1.91
Sailboat-3,41.777095,-71.389121,240.5,-0.12
Sailboat-4,41.769575,-71.391945,273.4,-0.37
Sailboat-5,41.774854,-71.396424,139.0,-1.56
Sailboat-1,41.781821,-71.380577,133.2,-1.46
Sailboat-2,41.768068,-71.398422,164.9,0.58
Sailboat-3,41.778239,-71.388070,49.7,1.80
Sailboat-4,41.767774,-71.388672,136.4,0.46
Sailboat-5,41.769827,-71.379844,59.7,-2.08
Sailboat-1,41.778898,-71.383761,253.3,-0.42
Sailboat-2,41.777760,-71.398349,213.0,-2.23
Sailboat-3,41.777131,-71.389164,240.8,-0.51
Sailboat-4,41.769586,-71.391969,273.9,-0.03
Sailboat-5,41.774855,-71.396404,138.6,-1.31
Sailboat-1,41.781809,-71.380540,133.5,-0.98
Sailboat-2,41.768093,-71.398377,165.0,0.89
Sailboat-3,41.778229,-71.388090,50.5,1.75
Sailboat-4,41.767774,-71.388662,135.5,0.42
Sailboat-5,41.769827,-71.379808,61.5,-1.82
Sailboat-1,41.778899,-71.383742,251.4,0.00
Sailboat-2,41.777801,-71.398321,215.0,-1.69
Sailboat-3,41.777107,-71.389211,241.7,-0.52
Sailboat-4,41.769543,-71.391939,274.7,0.10
Sailboat-5,41.774894,-71.396434,138.4,-1.54
Sailboat-1,41.781785,-71.380534,134.1,-0.56
Sailboat-2,41.768076,-71.398386,163.1,1.16
Sailboat-3,41.778255,-71.388067,51.2,1.74
Sailboat-4,41.767731,-71.388708,136.6,0.58
Sailboat-5,41.769779,-71.379802,61.3,-1.97
Sailboat-1,41.778895,-71.383757,252.5,0.13
Sailboat-2,41.777767,-71.398323,214.6,-1.93
Sailboat-3,41.777074,-71.389166,241.3,-0.43
Sailboat-4,41.769560,-71.391913,273.9,0.37
Sailboat-5,41.774883,-71.396446,138.8,-1.65
Sailboat-1,41.781834,-71.380490,132.1,-0.35
Sailboat-2,41.768042,-71.398340,164.7,0.98
Sailboat-3,41.778225,-71.388069,53.0,1.93
Sailboat-4,41.767745,-71.388733,138.4,0.70
Sailboat-5,41.769826,-71.379821,63.2,-1.69
Sailboat-1,41.778872,-71.383724,254.2,0.40
Sailboat-2,41.777733,-71.398321,215.1,-1.81
Sailboat-3,41.777082,-71.389186,242.4,-0.49
Sailboat-4,41.769573,-71.391934,274.5,0.18
Sailboat-5,41.774851,-71.396452,137.1,-1.85
Sailboat-1,41.781834,-71.380516,133.0,-0.58
Sailboat-2,41.768031,-71.398308,166.3,1.09
Sailboat-3,41.778202,-71.388076,53.9,2.16
Sailboat-4,41.767752,-71.388707,138.7,0.62
Sailboat-5,41.769817,-71.379859,63.5,-1.78
Sailboat-1,41.778890,-71.383686,253.7,0.26
Sailboat-2,41.777758,-71.398320,215.7,-1.76
Sailboat-3,41.777114,-71.389211,241.3,-0.34
Sailboat-4,41.769575,-71.391944,273.2,0.18
Sailboat-5,41.774813,-71.396502,136.0,-1.68
Sailboat-1,41.781841,-71.380550,131.5,-0.27
Sailboat-2,41.768009,-71.398350,165.7,0.73
Sailboat-3,41.778184,-71.388050,53.1,2.40
Sailboat-4,41.767799,-71.388689,138.6,1.06
Sailboat-5,41.769863,-71.379865,64.5,-1.80
Sailboat-1,41.778847,-71.383675,252.6,0.48
Sailboat-2,41.777755,-71.398327,216.1,-1.73
Sailboat-3,41.777137,-71.389185,242.0,-0.25
Sailboat-4,41.769593,-71.391971,273.0,-0.15
Sailboat-5,41.774859,-71.396516,137.9,-1.13
Sailboat-1,41.781855,-71.380519,131.5,-0.23
Sailboat-2,41.767993,-71.398350,166.3,1.08
Sailboat-3,41.778218,-71.388067,51.7,1.90
Sailboat-4,41.767750,-71.388733,138.3,1.32
Sailboat-5,41.769822,-71.379907,62.7,-2.16
Sailboat-1,41.778827,-71.383670,252.5,0.36
Sailboat-2,41.777745,-71.398318,216.0,-1.83
Sailboat-3,41.777152,-71.389175,244.0,-0.32
Sailboat-4,41.769552,-71.391954,271.8,0.13
Sailboat-5,41.774844,-71.396469,139.0,-0.76
Sailboat-1,41.781904,-71.380526,132.0,-0.20
Sailboat-2,41.768013,-71.398356,167.5,1.03
Sailboat-3,41.778252,-71.388040,51.1,1.38
Sailboat-4,41.767765,-71.388738,137.0,0.83
Sailboat-5,41.769837,-71.379895,63.7,-2.44
Sailboat-1,41.778832,-71.383705,254.0,0.05
Sailboat-2,41.777778,-71.398292,214.4,-1.79
Sailboat-3,41.777110,-71.389164,242.5,-0.41
Sailboat-4,41.769569,-71.391961,270.3,0.40
Sailboat-5,41.774889,-71.396492,138.0,-0.72
Sailboat-1,41.781863,-71.380513,130.0,-0.49
Sailboat-2,41.768035,-71.398327,168.8,0.83
Sailboat-3,41.778242,-71.388061,49.9,1.31
Sailboat-4,41.767810,-71.388691,137.2,0.41
Sailboat-5,41.769870,-71.379938,63.8,-2.22
Sailboat-1,41.778809,-71.383666,252.2,-0.17
Sailboat-2,41.777773,-71.398271,215.2,-2.09
Sailboat-3,41.777145,-71.389145,243.9,-0.37
Sailboat-4,41.769613,-71.391936,271.6,0.15
Sailboat-5,41.774856,-71.396513,137.8,-0.42
Sailboat-1,41.781865,-71.380483,130.6,-0.21
Sailboat-2,41.768043,-71.398281,168.5,1.10
Sailboat-3,41.778276,-71.388018,50.1,1.56
Sailboat-4,41.767781,-71.388713,135.5,0.15
Sailboat-5,41.769823,-71.379912,64.6,-2.11
Sailboat-1,41.778799,-71.383682,250.9,-0.09
Sailboat-2,41.777785,-71.398245,214.3,-1.87
Sailboat-3,41.777169,-71.389186,243.7,0.11
Sailboat-4,41.769654,-71.391896,273.4,0.00
Sailboat-5,41.774853,-71.396538,137.5,-0.69
Sailboat-1,41.781855,-71.380438,129.3,-0.27
Sailboat-2,41.768040,-71.398274,169.8,1.08
Sailboat-3,41.778305,-71.387969,50.1,1.67
Sailboat-4,41.767745,-71.388758,134.1,0.28
Sailboat-5,41.769837,-71.379938,66.5,-1.65
Sailboat-1,41.778762,-71.383673,252.5,-0.14
Sailboat-2,41.777747,-71.398258,213.1,-1.85
Sailboat-3,41.777199,-71.389209,245.5,0.30
Sailboat-4,41.769666,-71.391944,274.1,-0.38
Sailboat-5,41.774896,-71.396528,136.6,-0.96
Sailboat-1,41.781824,-71.380404,129.6,-0.49
Sailboat-2,41.768064,-71.398309,169.2,0.67
Sailboat-3,41.778328,-71.387926,49.3,1.12
Sailboat-4,41.767786,-71.388751,134.6,0.57
Sailboat-5,41.769841,-71.379935,68.4,-1.50
Sailboat-1,41.778810,-71.383659,252.7,-0.25
Sailboat-2,41.777704,-71.398304,212.8,-1.68
Sailboat-3,41.777245,-71.389205,243.6,0.60
Sailboat-4,41.769703,-71.391982,275.3,0.03
Sailboat-5,41.774918,-71.396553,136.7,-0.69
Sailboat-1,41.781825,-71.380427,131.2,-0.04
Sailboat-2,41.768026,-71.398346,167.5,0.22
Sailboat-3,41.778327,-71.387960,49.4,0.96
Sailboat-4,41.767747,-71.388783,135.0,0.44
Sailboat-5,41.769807,-71.379896,67.8,-1.68
Sailboat-1,41.778798,-71.383677,250.8,-0.37
Sailboat-2,41.777670,-71.398290,213.5,-1.82
Sailboat-3,41.777286,-71.389190,245.3,0.26
Sailboat-4,41.769691,-71.391990,274.9,0.23
