sailboat_id,latitude,longitude,compass_heading,tilt
Sailboat-3,41.767762,-71.379294,124.3,-1.00
Sailboat-4,41.779701,-71.388561,85.4,-1.04
Sailboat-5,41.773684,-71.385227,328.4,-0.91
Sailboat-1,41.773335,-71.394310,112.5,0.54
Sailboat-2,41.777573,-71.386703,65.2,-0.75
Sailboat-3,41.767791,-71.379276,124.1,-1.14
Sailboat-4,41.779717,-71.388606,85.2,-0.93
Sailboat-5,41.773716,-71.385191,327.2,-1.27
Sailboat-1,41.773314,-71.394262,112.1,0.68
Sailboat-2,41.777600,-71.386672,63.9,-0.79
Sailboat-3,41.767815,-71.379251,124.9,-0.75
Sailboat-4,41.779707,-71.388578,86.6,-1.08
Sailboat-5,41.773715,-71.385196,327.9,-1.15
Sailboat-1,41.773346,-71.394295,111.7,0.23
Sailboat-2,41.777619,-71.386692,65.1,-0.83
Sailboat-3,41.767862,-71.379234,124.1,-0.93
Sailboat-4,41.779756,-71.388570,87.1,-0.69
Sailboat-5,41.773689,-71.385208,329.4,-1.37
Sailboat-1,41.773381,-71.394248,111.2,0.52
Sailboat-2,41.777664,-71.386663,64.3,-0.34
Sailboat-3,41.767866,-71.379268,125.3,-0.75
Sailboat-4,41.779725,-71.388597,89.1,-0.25
Sailboat-5,41.773725,-71.385234,329.9,-1.08
Sailboat-1,41.773366,-71.394201,109.4,0.65
Sailboat-2,41.777644,-71.386655,63.1,-0.16
Sailboat-3,41.767879,-71.379301,125.7,-1.10
Sailboat-4,41.779730,-71.388589,89.2,0.01
Sailboat-5,41.773689,-71.385202,329.1,-0.97
Sailboat-1,41.773327,-71.394238,109.3,0.18
Sailboat-2,41.777637,-71.386632,64.9,0.22
Sailboat-3,41.767907,-71.379299,126.8,-1.11
Sailboat-4,41.779778,-71.388601,88.3,-0.33
Sailboat-5,41.773736,-71.385218,327.4,-0.57
Sailboat-1,41.773299,-71.394222,107.5,0.53
Sailboat-2,41.777674,-71.386600,65.0,-0.01
Sailboat-3,41.767922,-71.379342,127.8,-0.97
Sailboat-4,41.779785,-71.388573,89.9,-0.13
Sailboat-5,41.773695,-71.385232,328.8,-0.11
Sailboat-1,41.773288,-71.394250,107.3,0.94
Sailboat-2,41.777698,-71.386562,65.6,0.21
Sailboat-3,41.767943,-71.379354,126.7,-0.57
Sailboat-4,41.779794,-71.388621,91.8,-0.01
Sailboat-5,41.773716,-71.385242,328.7,0.18
Sailboat-1,41.773267,-71.394247,106.7,1.02
Sailboat-2,41.777731,-71.386591,67.0,-0.10
Sailboat-3,41.767933,-71.379385,128.4,-0.43
Sailboat-4,41.779794,-71.388631,91.3,-0.35
Sailboat-5,41.773669,-71.385206,327.5,-0.25
Sailboat-1,41.773242,-71.394239,105.1,0.56
Sailboat-2,41.777743,-71.386577,67.2,-0.16
Sailboat-3,41.767958,-71.379354,129.3,-0.00
Sailboat-4,41.779804,-71.388618,90.5,-0.48
Sailboat-5,41.773681,-71.385208,327.7,-0.34
Sailboat-1,41.773243,-71.394262,104.2,1.00
Sailboat-2,41.777729,-71.386604,65.8,0.09
Sailboat-3,41.767922,-71.379404,128.5,-0.20
Sailboat-4,41.779829,-71.388596,89.6,-0.23
Sailboat-5,41.773707,-71.385170,329.6,0.15
Sailboat-1,41.773200,-71.394260,103.0,1.07
Sailboat-2,41.777740,-71.386604,65.7,-0.15
Sailboat-3,41.767893,-71.379358,126.7,-0.55
Sailboat-4,41.779795,-71.388637,88.2,0.05
Sailboat-5,41.773723,-71.385174,329.7,-0.19
Sailboat-1,41.773220,-71.394219,102.5,1.11
Sailboat-2,41.777694,-71.386575,67.1,0.31
Sailboat-3,41.767867,-71.379381,125.8,-0.32
Sailboat-4,41.779838,-71.388637,89.1,-0.41
Sailboat-5,41.773688,-71.385202,328.9,0.19
Sailboat-1,41.773245,-71.394208,102.0,0.96
Sailboat-2,41.777708,-71.386572,68.1,0.09
Sailboat-3,41.767900,-71.379361,123.9,-0.47
Sailboat-4,41.779861,-71.388630,89.0,-0.13
Sailboat-5,41.773720,-71.385166,327.5,-0.23
Sailboat-1,41.773273,-71.394211,100.6,0.76
Sailboat-2,41.777681,-71.386539,69.6,0.17
Sailboat-3,41.767942,-71.379360,125.6,-0.25
Sailboat-4,41.779896,-71.388662,87.0,-0.35
Sailboat-5,41.773721,-71.385200,328.4,-0.31
Sailboat-1,41.773314,-71.394165,100.0,0.27
Sailboat-2,41.777684,-71.386494,71.3,0.43
Sailboat-3,41.767967,-71.379378,125.7,0.21
Sailboat-4,41.779886,-71.388613,86.9,-0.17
Sailboat-5,41.773693,-71.385206,329.7,0.15
Sailboat-1,41.773314,-71.394186,101.6,-0.14
Sailboat-2,41.777657,-71.386527,72.5,0.80
Sailboat-3,41.767921,-71.379396,126.3,-0.05
Sailboat-4,41.779875,-71.388590,88.3,0.12
Sailboat-5,41.773723,-71.385180,328.2,0.53
Sailboat-1,41.773340,-71.394157,100.6,-0.46
Sailboat-2,41.777702,-71.386564,73.6,1.01
Sailboat-3,41.767963,-71.379364,125.5,-0.25
Sailboat-4,41.779904,-71.388630,87.2,0.53
Sailboat-5,41.773701,-71.385196,327.7,0.12
Sailboat-1,41.773300,-71.394164,102.0,-0.75
Sailboat-2,41.777690,-71.386540,72.1,1.31
Sailboat-3,41.767978,-71.379382,126.9,-0.43
Sailboat-4,41.779906,-71.388672,87.9,0.79
Sailboat-5,41.773675,-71.385152,328.5,0.10
Sailboat-1,41.773330,-71.394168,103.3,-0.65
Sailboat-2,41.777732,-71.386527,72.4,1.20
Sailboat-3,41.768000,-71.379387,125.2,-0.27
Sailboat-4,41.779924,-71.388712,86.1,0.67
Sailboat-5,41.773684,-71.385182,329.5,0.34
Sailboat-1,41.773314,-71.394197,103.3,-0.65
Sailboat-2,41.777690,-71.386494,73.4,1.02
Sailboat-3,41.767968,-71.379337,123.9,-0.21
Sailboat-4,41.779877,-71.388708,84.2,0.29
Sailboat-5,41.773646,-71.385171,328.2,0.40
Sailboat-1,41.773316,-71.394232,104.9,-0.51
Sailboat-2,41.777669,-71.386506,74.7,1.06
Sailboat-3,41.767953,-71.379300,123.1,0.05
Sailboat-4,41.779856,-71.388682,82.4,0.67
Sailboat-5,41.773631,-71.385179,328.2,-0.02
Sailboat-1,41.773276,-71.394227,103.3,-0.17
Sailboat-2,41.777705,-71.386536,73.4,0.80
Sailboat-3,41.767991,-71.379331,123.1,0.25
Sailboat-4,41.779827,-71.388651,84.2,0.91
Sailboat-5,41.773627,-71.385178,328.0,-0.06
Sailboat-1,41.773248,-71.394220,104.5,0.08
Sailboat-2,41.777733,-71.386544,72.1,0.97
Sailboat-3,41.767954,-71.379378,125.1,0.05
Sailboat-4,41.779807,-71.388695,82.6,0.66
Sailboat-5,41.773592,-71.385134,326.9,0.00
Sailboat-1,41.773234,-71.394247,105.5,0.18
Sailboat-2,41.777683,-71.386584,73.3,1.11
Sailboat-3,41.767943,-71.379366,126.0,0.30
Sailboat-4,41.779807,-71.388665,81.9,0.88
Sailboat-5,41.773580,-71.385168,325.0,-0.21
Sailboat-1,41.773236,-71.394223,105.8,0.42
Sailboat-2,41.777644,-71.386587,73.6,1.27
Sailboat-3,41.767969,-71.379365,127.5,0.58
Sailboat-4,41.779795,-71.388711,83.3,0.79
Sailboat-5,41.773555,-71.385187,323.5,-0.61
Sailboat-1,41.773277,-71.394220,106.4,0.09
Sailboat-2,41.777607,-71.386632,72.8,1.38
Sailboat-3,41.768004,-71.379356,129.1,0.57
Sailboat-4,41.779829,-71.388732,85.2,0.35
Sailboat-5,41.773581,-71.385173,322.2,-0.78
Sailboat-1,41.773327,-71.394213,108.1,0.27
Sailboat-2,41.777573,-71.386666,72.5,1.72
Sailboat-3,41.767968,-71.379345,129.5,0.58
Sailboat-4,41.779879,-71.388751,86.0,0.31
Sailboat-5,41.773598,-71.385178,321.0,-0.79
Sailboat-1,41.773284,-71.394181,109.9,0.53
Sailboat-2,41.777558,-71.386642,73.4,1.42
Sailboat-3,41.768001,-71.379331,128.0,0.20
Sailboat-4,41.779835,-71.388735,87.5,0.57
Sailboat-5,41.773636,-71.385144,323.0,-0.61
Sailboat-1,41.773332,-71.394143,109.5,0.72
Sailboat-2,41.777603,-71.386624,75.3,1.15
Sailboat-3,41.767957,-71.379316,129.9,0.25
Sailboat-4,41.779788,-71.388785,86.1,0.17
Sailboat-5,41.773600,-71.385169,323.1,-0.37
Sailboat-1,41.773378,-71.394120,107.6,1.14
Sailboat-2,41.777595,-71.386578,77.3,1.45
Sailboat-3,41.767935,-71.379328,130.8,0.30
Sailboat-4,41.779753,-71.388786,87.6,-0.20
Sailboat-5,41.773588,-71.385159,322.9,-0.24
Sailboat-1,41.773365,-71.394104,106.3,0.62
Sailboat-2,41.777639,-71.386627,75.5,1.00
Sailboat-3,41.767949,-71.379329,131.7,-0.10
Sailboat-4,41.779785,-71.388783,88.0,-0.60
Sailboat-5,41.773572,-71.385120,321.5,-0.42
Sailboat-1,41.773352,-71.394060,106.2,0.67
Sailboat-2,41.777653,-71.386577,73.7,1.17
Sailboat-3,41.767970,-71.379345,130.8,0.05
Sailboat-4,41.779742,-71.388762,87.2,-1.01
Sailboat-5,41.773611,-71.385166,323.2,0.06
Sailboat-1,41.773360,-71.394021,105.7,0.80
Sailboat-2,41.777682,-71.386568,71.9,1.57
Sailboat-3,41.767928,-71.379338,130.7,-0.18
Sailboat-4,41.779733,-71.388769,85.7,-1.42
Sailboat-5,41.773640,-71.385171,324.6,-0.21
Sailboat-1,41.773317,-71.394000,106.2,0.82
Sailboat-2,41.777701,-71.386602,71.9,1.89
Sailboat-3,41.767974,-71.379356,130.0,0.22
Sailboat-4,41.779693,-71.388750,83.8,-1.19
Sailboat-5,41.773630,-71.385199,323.3,-0.31
Sailboat-1,41.773275,-71.394049,107.7,1.07
Sailboat-2,41.777651,-71.386627,73.1,1.81
Sailboat-3,41.767956,-71.379324,130.8,0.32
Sailboat-4,41.779724,-71.388708,82.8,-1.10
Sailboat-5,41.773637,-71.385203,324.0,0.06
Sailboat-1,41.773228,-71.394067,107.2,1.18
Sailboat-2,41.777632,-71.386596,73.4,1.68
Sailboat-3,41.767997,-71.379299,129.3,0.67
Sailboat-4,41.779725,-71.388749,84.1,-1.45
Sailboat-5,41.773624,-71.385248,322.7,0.04
Sailboat-1,41.773207,-71.394076,107.6,1.23
Sailboat-2,41.777620,-71.386555,71.6,1.44
Sailboat-3,41.767965,-71.379292,129.1,0.80
Sailboat-4,41.779719,-71.388743,85.6,-1.41
Sailboat-5,41.773658,-71.385263,323.7,-0.26
Sailboat-1,41.773189,-71.394075,107.5,1.08
Sailboat-2,41.777616,-71.386571,72.0,0.92
Sailboat-3,41.767949,-71.379312,129.8,0.68
Sailboat-4,41.779758,-71.388713,84.4,-1.69
Sailboat-5,41.773694,-71.385260,324.1,-0.63
Sailboat-1,41.773202,-71.394122,106.5,0.87
Sailboat-2,41.777628,-71.386591,71.7,1.03
Sailboat-3,41.767921,-71.379314,130.8,0.59
Sailboat-4,41.779795,-71.388687,82.4,-1.57
Sailboat-5,41.773738,-71.385284,324.8,-1.04
Sailboat-1,41.773189,-71.394102,105.4,0.70
Sailboat-2,41.777670,-71.386619,70.7,1.17
Sailboat-3,41.767890,-71.379275,131.2,0.45
Sailboat-4,41.779838,-71.388699,81.2,-1.12
Sailboat-5,41.773735,-71.385269,324.5,-1.08
Sailboat-1,41.773190,-71.394117,105.2,0.55
Sailboat-2,41.777704,-71.386611,70.9,1.57
Sailboat-3,41.767915,-71.379232,129.7,0.80
Sailboat-4,41.779881,-71.388739,79.8,-0.92
Sailboat-5,41.773702,-71.385232,325.1,-1.00
Sailboat-1,41.773212,-71.394077,105.3,0.68
Sailboat-2,41.777690,-71.386652,70.5,1.32
Sailboat-3,41.767963,-71.379257,129.4,0.81
Sailboat-4,41.779876,-71.388696,79.1,-1.05
Sailboat-5,41.773699,-71.385242,323.7,-1.25
Sailboat-1,41.773227,-71.394060,105.4,0.91
Sailboat-2,41.777673,-71.386664,70.4,1.09
Sailboat-3,41.768000,-71.379304,129.4,0.61
Sailboat-4,41.779853,-71.388689,81.1,-1.15
Sailboat-5,41.773725,-71.385258,324.3,-0.81
Sailboat-1,41.773179,-71.394058,103.6,1.04
Sailboat-2,41.777696,-71.386664,69.1,1.28
Sailboat-3,41.768046,-71.379298,130.2,0.92
Sailboat-4,41.779889,-71.388704,80.8,-1.22
Sailboat-5,41.773765,-71.385245,325.5,-1.03
Sailboat-1,41.773158,-71.394105,104.6,1.11
Sailboat-2,41.777691,-71.386701,70.4,1.20
Sailboat-3,41.768076,-71.379331,129.7,1.08
Sailboat-4,41.779930,-71.388660,79.8,-1.00
Sailboat-5,41.773769,-71.385201,324.4,-1.31
