sailboat_id,latitude,longitude,compass_heading,tilt
Sailboat-5,41.773803,-71.381887,358.4,-1.83
Sailboat-1,41.786130,-71.398081,349.6,0.64
Sailboat-2,41.785344,-71.387833,295.9,3.30
Sailboat-3,41.770686,-71.398342,66.3,1.08
Sailboat-4,41.769416,-71.392706,23.8,-1.19
Sailboat-5,41.773812,-71.381887,356.5,-2.04
Sailboat-1,41.786152,-71.398090,348.0,0.88
Sailboat-2,41.785365,-71.387854,296.4,2.68
Sailboat-3,41.770662,-71.398293,65.6,1.40
Sailboat-4,41.769371,-71.392660,24.8,-1.20
Sailboat-5,41.773793,-71.381896,354.7,-2.26
Sailboat-1,41.786139,-71.398113,349.7,0.83
Sailboat-2,41.785367,-71.387855,295.9,2.47
Sailboat-3,41.770695,-71.398300,63.6,1.43
Sailboat-4,41.769398,-71.392687,26.5,-1.06
Sailboat-5,41.773782,-71.381946,355.3,-1.86
Sailboat-1,41.786186,-71.398135,350.7,1.26
Sailboat-2,41.785337,-71.387816,296.2,2.77
Sailboat-3,41.770676,-71.398328,64.8,1.34
Sailboat-4,41.769436,-71.392662,26.0,-1.05
Sailboat-5,41.773797,-71.381973,356.2,-2.12
Sailboat-1,41.786210,-71.398139,349.6,0.85
Sailboat-2,41.785343,-71.387790,295.8,2.90
Sailboat-3,41.770646,-71.398335,66.4,0.84
Sailboat-4,41.769445,-71.392659,24.6,-0.79
Sailboat-5,41.773808,-71.381965,356.7,-1.94
Sailboat-1,41.786247,-71.398143,348.7,1.09
Sailboat-2,41.785393,-71.387824,293.9,3.00
Sailboat-3,41.770640,-71.398369,64.8,0.93
Sailboat-4,41.769429,-71.392703,24.2,-0.41
Sailboat-5,41.773784,-71.381934,356.6,-1.41
Sailboat-1,41.786260,-71.398167,350.5,1.39
Sailboat-2,41.785358,-71.387841,292.6,3.03
Sailboat-3,41.770660,-71.398391,63.1,1.03
Sailboat-4,41.769398,-71.392709,22.3,-0.33
Sailboat-5,41.773753,-71.381902,356.8,-1.50
Sailboat-1,41.786213,-71.398153,348.7,1.47
Sailboat-2,41.785365,-71.387810,292.2,2.99
Sailboat-3,41.770657,-71.398370,65.0,1.03
Sailboat-4,41.769373,-71.392668,20.9,-0.06
Sailboat-5,41.773775,-71.381885,356.7,-1.89
Sailboat-1,41.786213,-71.398153,349.3,0.98
Sailboat-2,41.785336,-71.387828,292.1,2.97
Sailboat-3,41.770678,-71.398362,63.9,0.91
Sailboat-4,41.769406,-71.392713,19.7,-0.02
Sailboat-5,41.773812,-71.381872,354.8,-1.41
Sailboat-1,41.786183,-71.398169,348.8,1.12
Sailboat-2,41.785331,-71.387856,294.1,2.63
Sailboat-3,41.770685,-71.398401,63.8,1.08
Sailboat-4,41.769366,-71.392727,18.6,0.18
Sailboat-5,41.773861,-71.381920,352.8,-0.86
Sailboat-1,41.786229,-71.398176,347.3,1.33
Sailboat-2,41.785291,-71.387900,292.9,2.31
Sailboat-3,41.770668,-71.398352,64.7,0.58
Sailboat-4,41.769350,-71.392694,19.4,0.04
Sailboat-5,41.773868,-71.381921,352.5,-0.74
Sailboat-1,41.786272,-71.398172,347.3,1.50
Sailboat-2,41.785258,-71.387913,292.6,2.38
Sailboat-3,41.770641,-71.398381,62.9,1.03
Sailboat-4,41.769310,-71.392696,18.4,-0.17
Sailboat-5,41.773900,-71.381970,352.7,-0.60
Sailboat-1,41.786311,-71.398141,349.1,1.25
Sailboat-2,41.785228,-71.387909,293.4,2.06
Sailboat-3,41.770680,-71.398379,64.7,0.93
Sailboat-4,41.769261,-71.392693,16.8,-0.10
Sailboat-5,41.773906,-71.382012,353.4,-0.90
Sailboat-1,41.786323,-71.398153,348.0,1.60
Sailboat-2,41.785261,-71.387897,292.2,1.51
Sailboat-3,41.770719,-71.398361,63.1,0.52
Sailboat-4,41.769295,-71.392702,18.2,0.10
Sailboat-5,41.773916,-71.382016,351.9,-1.28
Sailboat-1,41.786324,-71.398197,346.3,1.07
Sailboat-2,41.785268,-71.387848,292.0,1.44
Sailboat-3,41.770759,-71.398366,61.7,0.08
Sailboat-4,41.769301,-71.392659,18.7,0.44
Sailboat-5,41.773912,-71.382058,351.0,-1.17
Sailboat-1,41.786372,-71.398154,347.6,0.59
Sailboat-2,41.785235,-71.387835,292.6,1.05
Sailboat-3,41.770710,-71.398360,63.1,0.31
Sailboat-4,41.769302,-71.392660,18.4,0.22
Sailboat-5,41.773934,-71.382062,352.9,-1.57
Sailboat-1,41.786412,-71.398179,347.3,0.28
Sailboat-2,41.785225,-71.387845,292.1,0.85
Sailboat-3,41.770689,-71.398389,63.8,0.51
Sailboat-4,41.769271,-71.392627,19.5,0.50
Sailboat-5,41.773933,-71.382067,353.0,-1.79
Sailboat-1,41.786420,-71.398194,347.2,0.72
Sailboat-2,41.785185,-71.387814,292.0,0.84
Sailboat-3,41.770657,-71.398401,62.0,0.28
Sailboat-4,41.769232,-71.392627,17.9,0.86
Sailboat-5,41.773911,-71.382098,353.4,-1.90
Sailboat-1,41.786419,-71.398238,346.7,1.03
Sailboat-2,41.785211,-71.387782,292.4,0.36
Sailboat-3,41.770651,-71.398424,61.2,-0.03
Sailboat-4,41.769192,-71.392600,18.9,0.36
Sailboat-5,41.773874,-71.382118,353.8,-2.18
Sailboat-1,41.786411,-71.398239,348.3,0.80
Sailboat-2,41.785185,-71.387749,292.4,0.22
Sailboat-3,41.770663,-71.398437,60.3,-0.28
Sailboat-4,41.769149,-71.392628,20.7,0.49
Sailboat-5,41.773864,-71.382109,355.1,-1.67
Sailboat-1,41.786450,-71.398244,347.5,0.91
Sailboat-2,41.785223,-71.387701,291.3,-0.02
Sailboat-3,41.770708,-71.398407,62.1,0.14
Sailboat-4,41.769155,-71.392589,19.5,0.82
Sailboat-5,41.773879,-71.382098,355.2,-1.22
Sailboat-1,41.786436,-71.398290,348.3,0.69
Sailboat-2,41.785217,-71.387661,290.5,0.29
Sailboat-3,41.770682,-71.398401,64.0,-0.23
Sailboat-4,41.769105,-71.392560,17.5,0.57
Sailboat-5,41.773833,-71.382130,356.6,-0.87
Sailboat-1,41.786426,-71.398272,346.4,0.51
Sailboat-2,41.785170,-71.387690,292.0,0.34
Sailboat-3,41.770720,-71.398387,63.9,-0.12
Sailboat-4,41.769152,-71.392550,16.9,0.29
Sailboat-5,41.773824,-71.382159,356.1,-0.40
Sailboat-1,41.786396,-71.398238,344.6,0.86
Sailboat-2,41.785191,-71.387708,290.4,-0.12
Sailboat-3,41.770727,-71.398400,65.1,0.35
Sailboat-4,41.769102,-71.392515,17.5,-0.15
Sailboat-5,41.773789,-71.382194,357.3,-0.80
Sailboat-1,41.786425,-71.398277,342.9,0.80
Sailboat-2,41.785217,-71.387754,290.8,-0.14
Sailboat-3,41.770746,-71.398354,66.6,-0.00
Sailboat-4,41.769131,-71.392493,17.5,-0.58
Sailboat-5,41.773827,-71.382187,358.9,-0.61
Sailboat-1,41.786401,-71.398237,342.0,0.98
Sailboat-2,41.785256,-71.387740,289.8,-0.44
Sailboat-3,41.770735,-71.398399,65.0,0.03
Sailboat-4,41.769097,-71.392525,16.6,-0.49
Sailboat-5,41.773872,-71.382218,0.5,-0.20
Sailboat-1,41.786432,-71.398279,343.0,0.48
Sailboat-2,41.785261,-71.387692,290.3,-0.10
Sailboat-3,41.770780,-71.398416,64.0,0.42
Sailboat-4,41.769118,-71.392503,14.9,-0.66
Sailboat-5,41.773881,-71.382215,1.5,-0.14
Sailboat-1,41.786411,-71.398329,342.3,0.74
Sailboat-2,41.785286,-71.387688,290.2,0.03
Sailboat-3,41.770774,-71.398367,62.1,0.80
Sailboat-4,41.769113,-71.392547,14.6,-1.07
Sailboat-5,41.773928,-71.382173,0.4,-0.10
Sailboat-1,41.786426,-71.398362,343.4,0.92
Sailboat-2,41.785239,-71.387732,290.5,-0.08
Sailboat-3,41.770780,-71.398402,62.2,1.15
Sailboat-4,41.769113,-71.392540,13.6,-0.92
Sailboat-5,41.773927,-71.382165,358.8,0.32
Sailboat-1,41.786407,-71.398313,342.0,0.65
Sailboat-2,41.785235,-71.387727,289.3,-0.03
Sailboat-3,41.770815,-71.398367,64.2,1.47
Sailboat-4,41.769101,-71.392528,12.4,-0.52
Sailboat-5,41.773932,-71.382126,357.0,0.43
Sailboat-1,41.786446,-71.398304,342.5,0.31
Sailboat-2,41.785229,-71.387747,287.7,-0.49
Sailboat-3,41.770817,-71.398359,64.5,1.79
Sailboat-4,41.769055,-71.392568,13.1,-0.28
Sailboat-5,41.773972,-71.382156,356.7,0.46
Sailboat-1,41.786416,-71.398325,342.9,0.63
Sailboat-2,41.785263,-71.387777,286.4,-0.32
Sailboat-3,41.770799,-71.398393,65.3,2.06
Sailboat-4,41.769040,-71.392564,12.5,-0.12
Sailboat-5,41.773929,-71.382179,354.7,0.31
Sailboat-1,41.786433,-71.398326,341.0,0.53
Sailboat-2,41.785216,-71.387777,285.2,0.10
Sailboat-3,41.770811,-71.398436,64.7,2.31
Sailboat-4,41.769052,-71.392539,11.1,-0.29
Sailboat-5,41.773884,-71.382205,354.6,-0.18
Sailboat-1,41.786428,-71.398306,341.3,0.17
Sailboat-2,41.785217,-71.387744,287.2,-0.04
Sailboat-3,41.770787,-71.398449,65.4,2.08
Sailboat-4,41.769089,-71.392506,12.8,-0.47
Sailboat-5,41.773921,-71.382203,354.5,-0.35
Sailboat-1,41.786431,-71.398278,342.2,-0.12
Sailboat-2,41.785170,-71.387789,288.9,-0.14
Sailboat-3,41.770796,-71.398493,66.9,2.30
Sailboat-4,41.769102,-71.392496,13.0,-0.34
Sailboat-5,41.773944,-71.382240,355.6,-0.54
Sailboat-1,41.786395,-71.398281,342.4,0.01
Sailboat-2,41.785199,-71.387800,290.9,-0.32
Sailboat-3,41.770826,-71.398530,67.4,1.85
Sailboat-4,41.769086,-71.392453,12.2,-0.17
Sailboat-5,41.773979,-71.382280,355.6,-0.24
Sailboat-1,41.786366,-71.398308,343.0,0.13
Sailboat-2,41.785220,-71.387767,292.4,0.02
Sailboat-3,41.770853,-71.398561,67.8,1.64
Sailboat-4,41.769073,-71.392421,11.7,-0.54
Sailboat-5,41.773982,-71.382256,355.2,-0.48
Sailboat-1,41.786376,-71.398321,344.8,0.33
Sailboat-2,41.785201,-71.387733,293.9,0.32
Sailboat-3,41.770810,-71.398547,66.2,1.70
Sailboat-4,41.769069,-71.392400,11.6,-0.95
Sailboat-5,41.774009,-71.382297,355.1,-0.39
Sailboat-1,41.786406,-71.398280,345.1,0.11
Sailboat-2,41.785209,-71.387775,294.5,0.26
Sailboat-3,41.770803,-71.398549,65.0,1.72
Sailboat-4,41.769060,-71.392414,10.6,-0.78
Sailboat-5,41.774017,-71.382339,355.5,-0.54
Sailboat-1,41.786400,-71.398243,343.2,0.28
Sailboat-2,41.785200,-71.387729,294.7,0.68
Sailboat-3,41.770837,-71.398527,65.3,1.46
Sailboat-4,41.769033,-71.392455,10.7,-1.05
Sailboat-5,41.774046,-71.382349,355.1,-0.94
Sailboat-1,41.786379,-71.398264,342.7,0.36
Sailboat-2,41.785190,-71.387727,295.2,1.07
Sailboat-3,41.770810,-71.398489,64.9,1.19
Sailboat-4,41.769022,-71.392487,9.5,-1.10
Sailboat-5,41.774079,-71.382314,354.6,-1.09
Sailboat-1,41.786383,-71.398266,344.2,0.44
Sailboat-2,41.785197,-71.387750,296.3,1.10
Sailboat-3,41.770794,-71.398504,64.0,1.54
Sailboat-4,41.769066,-71.392442,10.7,-0.80
Sailboat-5,41.774070,-71.382363,356.3,-1.44
Sailboat-1,41.786373,-71.398298,343.5,0.25
Sailboat-2,41.785171,-71.387756,297.1,1.13
Sailboat-3,41.770822,-71.398521,62.9,1.63
Sailboat-4,41.769047,-71.392424,11.3,-0.34
Sailboat-5,41.774082,-71.382332,355.6,-1.37
Sailboat-1,41.786346,-71.398286,342.2,0.14
Sailboat-2,41.785159,-71.387778,295.9,1.42
Sailboat-3,41.770793,-71.398484,62.6,1.16
Sailboat-4,41.769037,-71.392456,9.9,-0.08
Sailboat-5,41.774122,-71.382319,355.4,-1.31
Sailboat-1,41.786302,-71.398314,344.1,-0.17
Sailboat-2,41.785197,-71.387777,294.0,1.38
Sailboat-3,41.770813,-71.398461,63.1,0.70
Sailboat-4,41.768999,-71.392482,9.8,-0.56
Sailboat-5,41.774078,-71.382300,355.1,-1.24
Sailboat-1,41.786333,-71.398329,345.1,-0.31
Sailboat-2,41.785191,-71.387816,293.4,1.31
Sailboat-3,41.770834,-71.398478,64.0,0.43
Sailboat-4,41.769002,-71.392463,11.8,-0.06
Sailboat-5,41.774052,-71.382325,356.4,-1.30
Sailboat-1,41.786310,-71.398355,345.5,-0.29
Sailboat-2,41.785162,-71.387817,295.2,0.94
Sailboat-3,41.770859,-71.398485,65.6,0.06
Sailboat-4,41.769029,-71.392488,10.8,0.17
Sailboat-5,41.774099,-71.382360,355.3,-1.04
Sailboat-1,41.786261,-71.398339,344.1,-0.20
Sailboat-2,41.785114,-71.387838,295.3,1.25
Sailboat-3,41.770862,-71.398494,66.7,-0.05
Sailboat-4,41.769000,-71.392516,12.3,0.20
Sailboat-5,41.774084,-71.382400,355.1,-0.81
Sailboat-1,41.786257,-71.398375,343.2,-0.22
Sailboat-2,41.785129,-71.387880,295.6,0.78
Sailboat-3,41.770900,-71.398513,67.1,0.18
Sailboat-4,41.769044,-71.392494,13.4,0.57
Sailboat-5,41.774131,-71.382364,354.6,-0.53
Sailboat-1,41.786208,-71.398389,343.9,-0.34
Sailboat-2,41.785162,-71.387871,295.1,0.60
Sailboat-3,41.770857,-71.398535,68.3,0.35
Sailboat-4,41.769042,-71.392510,13.9,0.93
Sailboat-5,41.774119,-71.382355,354.8,-0.78
Sailboat-1,41.786219,-71.398392,342.4,-0.63
Sailboat-2,41.785153,-71.387901,296.1,0.36
Sailboat-3,41.770907,-71.398572,67.9,0.75
Sailboat-4,41.769047,-71.392559,14.9,0.96
Sailboat-5,41.774163,-71.382369,352.9,-1.04
Sailboat-1,41.786180,-71.398383,340.9,-0.43
Sailboat-2,41.785134,-71.387913,294.2,0.04
Sailboat-3,41.770922,-71.398576,67.8,1.02
Sailboat-4,41.769097,-71.392572,15.8,1.14
Sailboat-5,41.774125,-71.382338,351.7,-0.67
Sailboat-1,41.786159,-71.398397,340.9,-0.48
Sailboat-2,41.785122,-71.387962,293.5,-0.25
Sailboat-3,41.770950,-71.398583,66.5,0.52
Sailboat-4,41.769109,-71.392610,15.9,1.46
Sailboat-5,41.774156,-71.382305,350.3,-0.84
Sailboat-1,41.786123,-71.398405,342.3,-0.22
Sailboat-2,41.785165,-71.388012,294.1,0.07
Sailboat-3,41.770909,-71.398592,68.3,0.93
Sailboat-4,41.769077,-71.392563,17.4,1.67
Sailboat-5,41.774130,-71.382343,351.2,-0.49
Sailboat-1,41.786107,-71.398397,342.5,0.09
Sailboat-2,41.785160,-71.387986,294.1,-0.06
Sailboat-3,41.770875,-71.398591,66.9,0.79
Sailboat-4,41.769046,-71.392555,17.0,1.72
Sailboat-5,41.774138,-71.382348,351.0,-0.66
Sailboat-1,41.786066,-71.398433,341.2,0.16
Sailboat-2,41.785194,-71.387987,294.0,-0.27
Sailboat-3,41.770833,-71.398550,65.9,0.68
Sailboat-4,41.769082,-71.392525,18.0,1.81
Sailboat-5,41.774152,-71.382386,352.8,-0.88
Sailboat-1,41.786061,-71.398453,341.9,-0.14
Sailboat-2,41.785159,-71.388006,292.8,-0.66
Sailboat-3,41.770862,-71.398546,67.6,0.86
Sailboat-4,41.769126,-71.392558,17.3,1.32
Sailboat-5,41.774128,-71.382393,351.7,-1.02
Sailboat-1,41.786057,-71.398456,343.3,0.32
Sailboat-2,41.785117,-71.387973,293.7,-0.61
Sailboat-3,41.770816,-71.398555,65.6,0.78
Sailboat-4,41.769089,-71.392542,16.9,0.99
Sailboat-5,41.774140,-71.382370,351.2,-0.83
Sailboat-1,41.786075,-71.398481,341.8,0.30
Sailboat-2,41.785152,-71.387988,293.1,-0.84
Sailboat-3,41.770820,-71.398578,65.8,1.19
Sailboat-4,41.769125,-71.392541,15.6,1.02
Sailboat-5,41.774129,-71.382340,352.2,-1.25
Sailboat-1,41.786082,-71.398514,342.7,0.52
Sailboat-2,41.785155,-71.388035,294.0,-0.94
Sailboat-3,41.770825,-71.398614,64.8,0.67
Sailboat-4,41.769149,-71.392514,14.2,0.77
Sailboat-5,41.774178,-71.382342,352.0,-1.18
Sailboat-1,41.786091,-71.398540,342.5,0.42
Sailboat-2,41.785146,-71.388055,295.7,-0.42
Sailboat-3,41.770781,-71.398662,65.6,0.16
Sailboat-4,41.769156,-71.392540,13.3,0.68
Sailboat-5,41.774178,-71.382318,353.2,-0.75
Sailboat-1,41.786083,-71.398565,342.5,0.61
Sailboat-2,41.785129,-71.388036,295.2,0.05
Sailboat-3,41.770819,-71.398702,66.1,0.39
Sailboat-4,41.769180,-71.392524,13.2,0.45
Sailboat-5,41.774137,-71.382277,351.5,-0.39
Sailboat-1,41.786039,-71.398611,344.2,0.75
Sailboat-2,41.785100,-71.388076,293.9,0.17
Sailboat-3,41.770820,-71.398669,66.7,0.73
Sailboat-4,41.769144,-71.392538,13.4,0.10
Sailboat-5,41.774120,-71.382322,353.2,-0.17
Sailboat-1,41.785990,-71.398646,344.8,0.83
Sailboat-2,41.785081,-71.388120,292.4,0.37
Sailboat-3,41.770865,-71.398693,66.1,0.52
Sailboat-4,41.769099,-71.392570,12.9,0.19
Sailboat-5,41.774073,-71.382345,352.8,-0.57
Sailboat-1,41.785957,-71.398608,343.3,1.10
Sailboat-2,41.785040,-71.388126,290.4,0.04
Sailboat-3,41.770821,-71.398712,64.3,0.74
Sailboat-4,41.769122,-71.392555,11.2,0.31
Sailboat-5,41.774026,-71.382358,353.7,-0.74
Sailboat-1,41.785956,-71.398574,344.2,0.72
Sailboat-2,41.784994,-71.388166,291.4,-0.23
Sailboat-3,41.770845,-71.398703,64.3,0.80
Sailboat-4,41.769119,-71.392522,9.7,0.21
Sailboat-5,41.774009,-71.382394,353.1,-0.38
Sailboat-1,41.785967,-71.398541,346.2,1.07
Sailboat-2,41.785030,-71.388153,290.2,-0.69
Sailboat-3,41.770873,-71.398729,62.3,0.35
Sailboat-4,41.769136,-71.392495,8.7,0.12
Sailboat-5,41.774004,-71.382441,352.1,-0.35
Sailboat-1,41.785979,-71.398504,346.4,0.89
Sailboat-2,41.785046,-71.388153,292.0,-0.25
Sailboat-3,41.770831,-71.398732,62.0,0.79
Sailboat-4,41.769145,-71.392478,6.9,-0.34
Sailboat-5,41.773959,-71.382420,354.0,-0.65
Sailboat-1,41.785993,-71.398455,347.2,0.38
Sailboat-2,41.785042,-71.388171,291.7,-0.56
Sailboat-3,41.770800,-71.398699,62.7,0.89
Sailboat-4,41.769136,-71.392522,5.1,-0.31
Sailboat-5,41.773979,-71.382395,355.6,-0.80
Sailboat-1,41.785966,-71.398414,345.3,0.82
Sailboat-2,41.785014,-71.388172,290.7,-0.60
Sailboat-3,41.770822,-71.398650,63.3,0.68
Sailboat-4,41.769131,-71.392559,4.1,-0.57
Sailboat-5,41.773935,-71.382424,356.4,-0.45
Sailboat-1,41.785994,-71.398372,347.0,0.64
Sailboat-2,41.784987,-71.388153,292.4,-0.78
Sailboat-3,41.770773,-71.398604,63.9,0.58
Sailboat-4,41.769157,-71.392582,2.5,-0.68
Sailboat-5,41.773957,-71.382387,357.7,-0.22
Sailboat-1,41.785976,-71.398322,347.6,0.95
Sailboat-2,41.785028,-71.388199,291.1,-1.04
Sailboat-3,41.770808,-71.398618,64.4,0.12
Sailboat-4,41.769169,-71.392631,4.1,-0.41
Sailboat-5,41.773925,-71.382405,359.4,-0.04
Sailboat-1,41.785929,-71.398320,348.4,0.82
Sailboat-2,41.785074,-71.388162,289.9,-0.59
Sailboat-3,41.770772,-71.398570,65.3,-0.27
Sailboat-4,41.769133,-71.392605,4.4,-0.06
Sailboat-5,41.773950,-71.382448,359.6,-0.36
Sailboat-1,41.785909,-71.398300,347.0,0.89
Sailboat-2,41.785064,-71.388196,290.2,-0.76
Sailboat-3,41.770781,-71.398552,66.4,-0.61
Sailboat-4,41.769113,-71.392601,2.9,-0.21
Sailboat-5,41.773973,-71.382486,358.6,-0.39
Sailboat-1,41.785883,-71.398327,346.2,0.42
Sailboat-2,41.785027,-71.388239,290.6,-0.78
Sailboat-3,41.770773,-71.398505,66.9,-0.56
Sailboat-4,41.769139,-71.392620,3.4,0.15
Sailboat-5,41.773944,-71.382465,0.2,-0.39
Sailboat-1,41.785848,-71.398323,347.3,0.46
Sailboat-2,41.785055,-71.388241,290.3,-0.68
Sailboat-3,41.770792,-71.398518,67.1,-0.60
Sailboat-4,41.769139,-71.392574,3.9,-0.09
Sailboat-5,41.773894,-71.382427,359.6,-0.74
Sailboat-1,41.785876,-71.398353,348.0,0.63
Sailboat-2,41.785005,-71.388205,291.2,-0.80
Sailboat-3,41.770765,-71.398468,66.7,-0.79
Sailboat-4,41.769169,-71.392565,3.3,0.15
Sailboat-5,41.773910,-71.382380,0.3,-0.81
Sailboat-1,41.785829,-71.398361,349.3,0.96
Sailboat-2,41.785046,-71.388212,289.3,-0.82
Sailboat-3,41.770722,-71.398513,68.6,-0.97
Sailboat-4,41.769155,-71.392556,5.2,0.57
Sailboat-5,41.773916,-71.382365,0.8,-0.61
Sailboat-1,41.785806,-71.398368,349.0,0.87
Sailboat-2,41.784999,-71.388178,288.5,-0.34
Sailboat-3,41.770732,-71.398543,67.7,-0.86
Sailboat-4,41.769123,-71.392549,5.3,0.76
Sailboat-5,41.773884,-71.382328,1.7,-0.41
Sailboat-1,41.785849,-71.398395,349.9,1.07
Sailboat-2,41.785048,-71.388197,286.8,-0.56
Sailboat-3,41.770713,-71.398565,65.9,-0.83
Sailboat-4,41.769149,-71.392597,5.9,0.89
Sailboat-5,41.773841,-71.382291,1.6,-0.24
Sailboat-1,41.785829,-71.398373,347.9,0.66
Sailboat-2,41.785059,-71.388245,287.2,-0.37
Sailboat-3,41.770752,-71.398579,63.9,-0.44
