sailboat_id,latitude,longitude,compass_heading,tilt
Sailboat-3,41.779779,-71.386640,276.2,0.80
Sailboat-4,41.773369,-71.387899,13.1,1.51
Sailboat-5,41.781416,-71.391607,163.5,-0.89
Sailboat-1,41.783192,-71.392812,192.1,-1.80
Sailboat-2,41.778674,-71.379086,43.9,0.43
Sailboat-3,41.779784,-71.386639,277.0,1.04
Sailboat-4,41.773327,-71.387872,13.7,1.77
Sailboat-5,41.781421,-71.391657,164.2,-1.08
Sailboat-1,41.783175,-71.392823,193.7,-1.48
Sailboat-2,41.778668,-71.379085,43.6,0.81
Sailboat-3,41.779807,-71.386641,276.7,1.21
Sailboat-4,41.773376,-71.387911,13.1,2.11
Sailboat-5,41.781403,-71.391683,166.1,-0.93
Sailboat-1,41.783157,-71.392797,194.3,-1.51
Sailboat-2,41.778675,-71.379134,42.7,0.87
Sailboat-3,41.779838,-71.386652,275.8,0.98
Sailboat-4,41.773375,-71.387900,14.1,1.83
Sailboat-5,41.781354,-71.391707,166.6,-0.44
Sailboat-1,41.783112,-71.392769,194.5,-1.25
Sailboat-2,41.778651,-71.379116,43.8,0.37
Sailboat-3,41.779888,-71.386698,275.5,1.23
Sailboat-4,41.773387,-71.387922,12.7,1.58
Sailboat-5,41.781367,-71.391694,166.2,-0.01
Sailboat-1,41.783095,-71.392745,196.2,-1.11
Sailboat-2,41.778622,-71.379154,45.4,0.42
Sailboat-3,41.779879,-71.386715,277.1,1.54
Sailboat-4,41.773401,-71.387967,14.6,1.50
Sailboat-5,41.781396,-71.391682,167.2,-0.19
Sailboat-1,41.783087,-71.392700,197.9,-1.05
Sailboat-2,41.778639,-71.379178,45.8,0.48
Sailboat-3,41.779898,-71.386765,275.9,1.29
Sailboat-4,41.773358,-71.387927,12.8,1.70
Sailboat-5,41.781415,-71.391699,167.8,0.11
Sailboat-1,41.783040,-71.392679,196.1,-0.90
Sailboat-2,41.778644,-71.379192,47.5,0.93
Sailboat-3,41.779907,-71.386790,276.5,0.76
Sailboat-4,41.773347,-71.387918,12.4,1.63
Sailboat-5,41.781396,-71.391733,169.4,0.30
Sailboat-1,41.783034,-71.392690,195.5,-1.17
Sailboat-2,41.778673,-71.379156,48.8,1.25
Sailboat-3,41.779906,-71.386823,275.7,1.03
Sailboat-4,41.773386,-71.387884,12.2,1.70
Sailboat-5,41.781427,-71.391751,169.6,0.75
Sailboat-1,41.783024,-71.392733,196.7,-0.72
Sailboat-2,41.778679,-71.379141,50.0,1.14
Sailboat-3,41.779937,-71.386833,277.4,0.79
Sailboat-4,41.773367,-71.387851,10.4,1.28
Sailboat-5,41.781451,-71.391786,169.5,1.11
Sailboat-1,41.782992,-71.392750,196.5,-0.73
Sailboat-2,41.778702,-71.379117,49.6,1.44
Sailboat-3,41.779891,-71.386811,278.7,0.84
Sailboat-4,41.773347,-71.387825,10.1,0.92
Sailboat-5,41.781406,-71.391809,167.8,1.14
Sailboat-1,41.782976,-71.392787,195.5,-0.54
Sailboat-2,41.778662,-71.379123,50.8,1.36
Sailboat-3,41.779850,-71.386828,276.8,1.14
Sailboat-4,41.773322,-71.387821,10.5,1.00
Sailboat-5,41.781444,-71.391794,168.3,0.69
Sailboat-1,41.783012,-71.392789,195.2,-0.60
Sailboat-2,41.778685,-71.379120,49.1,1.32
Sailboat-3,41.779862,-71.386870,278.1,1.20
Sailboat-4,41.773359,-71.387842,9.8,1.25
Sailboat-5,41.781449,-71.391834,169.5,0.78
Sailboat-1,41.783042,-71.392781,196.9,-0.11
Sailboat-2,41.778639,-71.379150,47.2,1.26
Sailboat-3,41.779862,-71.386834,278.2,1.23
Sailboat-4,41.773348,-71.387817,9.4,1.08
Sailboat-5,41.781438,-71.391829,168.8,0.85
Sailboat-1,41.783005,-71.392814,195.6,0.02
Sailboat-2,41.778627,-71.379190,48.0,0.93
Sailboat-3,41.779852,-71.386793,279.5,1.22
Sailboat-4,41.773330,-71.387778,11.4,1.13
Sailboat-5,41.781485,-71.391806,167.4,0.61
Sailboat-1,41.783023,-71.392780,195.1,-0.35
Sailboat-2,41.778588,-71.379194,47.6,0.93
Sailboat-3,41.779806,-71.386747,279.7,1.46
Sailboat-4,41.773355,-71.387787,12.0,0.86
Sailboat-5,41.781528,-71.391856,168.2,0.84
Sailboat-1,41.782992,-71.392787,195.8,-0.36
Sailboat-2,41.778587,-71.379191,49.5,0.78
Sailboat-3,41.779815,-71.386767,279.1,1.08
Sailboat-4,41.773396,-71.387810,10.0,0.41
Sailboat-5,41.781544,-71.391887,168.9,0.47
Sailboat-1,41.783006,-71.392835,196.6,0.02
Sailboat-2,41.778607,-71.379142,50.6,0.51
Sailboat-3,41.779851,-71.386792,278.2,1.25
Sailboat-4,41.773360,-71.387848,8.9,0.20
Sailboat-5,41.781551,-71.391912,167.7,0.90
Sailboat-1,41.782991,-71.392805,197.4,-0.16
Sailboat-2,41.778609,-71.379133,49.1,0.23
Sailboat-3,41.779817,-71.386761,278.5,0.87
Sailboat-4,41.773342,-71.387878,8.0,0.46
Sailboat-5,41.781591,-71.391925,168.2,0.61
Sailboat-1,41.783004,-71.392790,196.4,-0.20
Sailboat-2,41.778571,-71.379157,49.4,0.51
Sailboat-3,41.779862,-71.386767,279.5,0.46
Sailboat-4,41.773371,-71.387863,6.2,0.40
Sailboat-5,41.781604,-71.391898,169.4,0.44
Sailboat-1,41.783036,-71.392817,197.7,0.27
Sailboat-2,41.778567,-71.379200,47.4,0.13
Sailboat-3,41.779890,-71.386742,280.1,0.27
Sailboat-4,41.773393,-71.387884,4.8,0.28
Sailboat-5,41.781618,-71.391889,170.5,0.59
Sailboat-1,41.783006,-71.392824,198.3,0.00
Sailboat-2,41.778605,-71.379234,45.8,0.51
Sailboat-3,41.779851,-71.386713,280.4,0.14
Sailboat-4,41.773437,-71.387886,2.9,0.48
Sailboat-5,41.781612,-71.391914,169.5,0.85
Sailboat-1,41.782983,-71.392865,198.6,0.44
Sailboat-2,41.778650,-71.379186,45.6,0.73
Sailboat-3,41.779891,-71.386697,281.9,0.03
Sailboat-4,41.773457,-71.387906,3.1,0.11
Sailboat-5,41.781658,-71.391958,170.1,1.00
Sailboat-1,41.782968,-71.392860,199.5,0.74
Sailboat-2,41.778678,-71.379195,46.6,0.95
Sailboat-3,41.779935,-71.386660,282.2,-0.11
Sailboat-4,41.773451,-71.387892,2.8,0.52
Sailboat-5,41.781672,-71.391941,170.2,1.32
Sailboat-1,41.782941,-71.392820,198.8,0.98
Sailboat-2,41.778659,-71.379179,46.6,0.83
Sailboat-3,41.779929,-71.386699,283.2,-0.22
Sailboat-4,41.773471,-71.387939,2.2,0.91
Sailboat-5,41.781694,-71.391941,169.3,1.67
Sailboat-1,41.782928,-71.392859,198.4,0.71
Sailboat-2,41.778657,-71.379213,45.3,0.33
Sailboat-3,41.779905,-71.386654,281.5,-0.40
Sailboat-4,41.773467,-71.387945,2.1,0.81
Sailboat-5,41.781743,-71.391911,168.6,1.79
Sailboat-1,41.782933,-71.392859,199.9,0.83
Sailboat-2,41.778677,-71.379238,44.4,-0.09
Sailboat-3,41.779923,-71.386699,281.6,-0.05
Sailboat-4,41.773505,-71.387909,0.4,0.65
Sailboat-5,41.781752,-71.391912,170.1,1.88
Sailboat-1,41.782941,-71.392852,201.4,0.98
Sailboat-2,41.778692,-71.379271,43.5,-0.11
Sailboat-3,41.779948,-71.386677,283.6,0.05
Sailboat-4,41.773517,-71.387911,359.5,0.55
Sailboat-5,41.781738,-71.391869,170.6,1.98
Sailboat-1,41.782963,-71.392852,203.3,1.21
Sailboat-2,41.778669,-71.379309,44.4,-0.27
Sailboat-3,41.779995,-71.386680,284.3,0.24
Sailboat-4,41.773547,-71.387929,360.0,0.22
Sailboat-5,41.781777,-71.391881,170.5,2.13
Sailboat-1,41.783010,-71.392828,204.8,1.60
Sailboat-2,41.778675,-71.379307,43.2,-0.23
Sailboat-3,41.780000,-71.386701,285.6,0.35
Sailboat-4,41.773543,-71.387898,1.1,0.53
Sailboat-5,41.781813,-71.391918,172.1,1.90
Sailboat-1,41.783060,-71.392825,205.9,1.47
Sailboat-2,41.778664,-71.379339,42.0,-0.27
Sailboat-3,41.780012,-71.386744,285.0,0.61
Sailboat-4,41.773540,-71.387849,1.5,0.04
Sailboat-5,41.781830,-71.391929,172.1,1.62
Sailboat-1,41.783094,-71.392875,205.7,1.10
Sailboat-2,41.778666,-71.379306,41.0,-0.07
Sailboat-3,41.779973,-71.386774,284.0,0.79
Sailboat-4,41.773570,-71.387813,1.1,-0.39
Sailboat-5,41.781864,-71.391950,171.9,1.28
Sailboat-1,41.783060,-71.392879,204.9,1.22
Sailboat-2,41.778697,-71.379353,42.5,0.41
Sailboat-3,41.780010,-71.386726,283.4,0.45
Sailboat-4,41.773587,-71.387830,0.6,-0.32
Sailboat-5,41.781853,-71.392000,173.3,1.07
Sailboat-1,41.783073,-71.392833,205.3,0.90
Sailboat-2,41.778690,-71.379375,42.9,-0.03
Sailboat-3,41.779976,-71.386733,284.3,0.89
Sailboat-4,41.773594,-71.387828,359.7,-0.74
Sailboat-5,41.781821,-71.391956,175.2,0.81
Sailboat-1,41.783101,-71.392818,206.4,0.72
Sailboat-2,41.778673,-71.379407,42.9,-0.23
Sailboat-3,41.779994,-71.386783,282.3,0.39
Sailboat-4,41.773575,-71.387801,1.3,-1.10
Sailboat-5,41.781833,-71.391996,174.5,1.23
Sailboat-1,41.783130,-71.392793,205.5,0.66
Sailboat-2,41.778687,-71.379432,42.8,-0.28
Sailboat-3,41.780020,-71.386777,280.5,0.70
Sailboat-4,41.773537,-71.387805,0.9,-1.06
Sailboat-5,41.781830,-71.391971,175.4,1.22
Sailboat-1,41.783138,-71.392795,207.1,0.75
Sailboat-2,41.778675,-71.379469,44.2,-0.05
Sailboat-3,41.779996,-71.386786,278.7,0.20
Sailboat-4,41.773580,-71.387807,0.4,-1.40
Sailboat-5,41.781851,-71.392013,177.2,1.18
Sailboat-1,41.783126,-71.392795,208.9,0.93
Sailboat-2,41.778700,-71.379428,42.7,-0.41
Sailboat-3,41.779968,-71.386827,278.8,0.54
Sailboat-4,41.773599,-71.387762,2.0,-1.01
Sailboat-5,41.781887,-71.391974,176.8,1.19
Sailboat-1,41.783101,-71.392785,207.8,0.63
Sailboat-2,41.778738,-71.379409,43.1,-0.37
Sailboat-3,41.780015,-71.386799,279.8,0.49
Sailboat-4,41.773603,-71.387738,1.1,-1.15
Sailboat-5,41.781932,-71.391957,177.7,0.84
Sailboat-1,41.783069,-71.392750,205.9,0.59
Sailboat-2,41.778724,-71.379443,42.0,-0.55
Sailboat-3,41.780021,-71.386762,280.6,0.40
Sailboat-4,41.773573,-71.387757,359.9,-0.97
Sailboat-5,41.781965,-71.391989,178.2,0.70
Sailboat-1,41.783054,-71.392735,204.9,0.74
Sailboat-2,41.778758,-71.379415,42.4,-0.61
Sailboat-3,41.780058,-71.386743,281.6,-0.09
Sailboat-4,41.773569,-71.387756,358.6,-1.32
Sailboat-5,41.781918,-71.391982,178.5,0.37
Sailboat-1,41.783038,-71.392764,205.3,0.30
Sailboat-2,41.778740,-71.379411,43.7,-0.41
Sailboat-3,41.780099,-71.386777,280.3,-0.18
Sailboat-4,41.773591,-71.387728,358.0,-1.53
Sailboat-5,41.781893,-71.391974,177.9,-0.09
Sailboat-1,41.783057,-71.392723,204.5,0.18
Sailboat-2,41.778759,-71.379421,45.1,-0.42
Sailboat-3,41.780111,-71.386786,278.8,-0.03
Sailboat-4,41.773577,-71.387773,357.2,-1.01
Sailboat-5,41.781846,-71.391977,179.8,0.26
Sailboat-1,41.783105,-71.392733,203.4,0.55
Sailboat-2,41.778787,-71.379411,44.9,-0.21
Sailboat-3,41.780064,-71.386738,280.5,-0.14
Sailboat-4,41.773534,-71.387730,356.5,-0.65
Sailboat-5,41.781889,-71.392011,178.4,0.23
Sailboat-1,41.783128,-71.392728,204.4,0.37
Sailboat-2,41.778756,-71.379365,43.6,-0.02
Sailboat-3,41.780064,-71.386760,280.6,0.29
Sailboat-4,41.773562,-71.387715,356.2,-0.61
Sailboat-5,41.781894,-71.391970,179.0,-0.21
Sailboat-1,41.783102,-71.392688,206.0,0.74
Sailboat-2,41.778797,-71.379328,44.2,-0.41
Sailboat-3,41.780025,-71.386727,278.6,0.04
Sailboat-4,41.773599,-71.387726,354.4,-0.63
Sailboat-5,41.781917,-71.391921,180.3,0.19
Sailboat-1,41.783070,-71.392716,204.3,0.99
Sailboat-2,41.778809,-71.379357,42.8,-0.27
Sailboat-3,41.780028,-71.386723,278.4,0.41
Sailboat-4,41.773559,-71.387680,356.0,-0.85
Sailboat-5,41.781868,-71.391908,178.8,0.59
Sailboat-1,41.783059,-71.392744,205.4,0.91
Sailboat-2,41.778807,-71.379340,42.1,0.03
Sailboat-3,41.780014,-71.386685,278.1,0.62
Sailboat-4,41.773606,-71.387715,355.8,-0.94
Sailboat-5,41.781892,-71.391893,177.0,0.67
Sailboat-1,41.783104,-71.392694,204.1,1.26
Sailboat-2,41.778854,-71.379352,42.9,-0.06
Sailboat-3,41.780053,-71.386664,279.5,0.96
Sailboat-4,41.773620,-71.387737,356.7,-1.31
Sailboat-5,41.781845,-71.391933,176.1,1.09
Sailboat-1,41.783100,-71.392722,204.2,1.06
Sailboat-2,41.778839,-71.379363,43.5,-0.11
Sailboat-3,41.780051,-71.386639,281.3,0.50
Sailboat-4,41.773637,-71.387751,358.1,-1.46
Sailboat-5,41.781893,-71.391968,174.9,0.93
Sailboat-1,41.783082,-71.392759,205.0,0.87
Sailboat-2,41.778861,-71.379327,42.6,-0.55
Sailboat-3,41.780007,-71.386599,282.5,0.44
Sailboat-4,41.773653,-71.387714,356.7,-1.43
Sailboat-5,41.781884,-71.391949,175.0,1.04
Sailboat-1,41.783077,-71.392792,205.5,1.21
Sailboat-2,41.778835,-71.379341,41.1,-0.82
Sailboat-3,41.779961,-71.386647,281.7,0.37
Sailboat-4,41.773665,-71.387727,358.7,-1.41
Sailboat-5,41.781846,-71.391974,174.7,1.44
Sailboat-1,41.783060,-71.392790,204.8,1.56
Sailboat-2,41.778860,-71.379310,42.3,-1.14
Sailboat-3,41.779914,-71.386690,282.3,0.56
Sailboat-4,41.773704,-71.387739,357.5,-1.30
Sailboat-5,41.781806,-71.391981,174.4,1.72
Sailboat-1,41.783017,-71.392755,205.5,1.48
Sailboat-2,41.778840,-71.379277,40.5,-1.33
Sailboat-3,41.779888,-71.386700,284.1,0.65
Sailboat-4,41.773657,-71.387760,359.1,-1.42
Sailboat-5,41.781851,-71.391982,173.0,1.51
Sailboat-1,41.782977,-71.392726,204.2,1.78
Sailboat-2,41.778881,-71.379287,38.9,-1.14
Sailboat-3,41.779865,-71.386678,283.0,0.66
Sailboat-4,41.773674,-71.387736,359.8,-1.34
Sailboat-5,41.781839,-71.391961,174.4,1.59
Sailboat-1,41.783019,-71.392711,203.8,1.87
Sailboat-2,41.778841,-71.379249,40.7,-1.47
Sailboat-3,41.779863,-71.386670,283.7,0.39
Sailboat-4,41.773650,-71.387723,359.4,-1.10
Sailboat-5,41.781815,-71.391983,175.3,1.27
Sailboat-1,41.782999,-71.392712,202.2,1.38
Sailboat-2,41.778848,-71.379285,39.9,-1.00
Sailboat-3,41.779821,-71.386636,283.7,0.42
Sailboat-4,41.773694,-71.387756,357.5,-0.63
Sailboat-5,41.781788,-71.391974,173.9,1.40
Sailboat-1,41.782970,-71.392736,201.1,0.96
Sailboat-2,41.778853,-71.379250,40.7,-1.42
Sailboat-3,41.779868,-71.386686,285.1,0.32
Sailboat-4,41.773678,-71.387741,357.6,-0.99
Sailboat-5,41.781792,-71.391959,175.2,0.94
Sailboat-1,41.782963,-71.392760,201.0,1.12
Sailboat-2,41.778843,-71.379298,41.7,-1.61
Sailboat-3,41.779885,-71.386675,284.7,0.11
Sailboat-4,41.773705,-71.387733,358.4,-0.71
Sailboat-5,41.781765,-71.391995,174.3,1.17
Sailboat-1,41.782948,-71.392749,200.4,0.81
Sailboat-2,41.778799,-71.379330,43.7,-1.59
Sailboat-3,41.779837,-71.386635,283.5,0.00
Sailboat-4,41.773751,-71.387705,358.6,-0.51
Sailboat-5,41.781719,-71.391948,175.0,1.07
Sailboat-1,41.782898,-71.392754,200.9,1.09
Sailboat-2,41.778811,-71.379360,44.6,-1.19
Sailboat-3,41.779819,-71.386599,284.2,-0.32
Sailboat-4,41.773779,-71.387691,358.0,-0.71
Sailboat-5,41.781709,-71.391982,176.8,0.81
Sailboat-1,41.782899,-71.392712,200.8,0.89
Sailboat-2,41.778796,-71.379348,45.7,-1.20
Sailboat-3,41.779864,-71.386557,286.0,-0.45
Sailboat-4,41.773764,-71.387668,358.8,-0.93
Sailboat-5,41.781754,-71.391996,178.4,0.42
Sailboat-1,41.782879,-71.392726,201.2,1.28
Sailboat-2,41.778796,-71.379347,47.3,-1.54
Sailboat-3,41.779877,-71.386587,287.1,-0.53
Sailboat-4,41.773741,-71.387688,357.3,-0.41
Sailboat-5,41.781717,-71.392036,177.3,0.71
Sailboat-1,41.782832,-71.392727,201.8,1.52
Sailboat-2,41.778783,-71.379388,45.4,-1.89
Sailboat-3,41.779890,-71.386620,288.4,-0.88
Sailboat-4,41.773729,-71.387656,355.8,-0.30
Sailboat-5,41.781754,-71.392086,178.2,0.82
Sailboat-1,41.782821,-71.392734,200.7,1.46
Sailboat-2,41.778750,-71.379400,45.5,-1.92
Sailboat-3,41.779931,-71.386588,289.5,-0.36
Sailboat-4,41.773720,-71.387694,353.9,-0.19
Sailboat-5,41.781722,-71.392085,179.9,0.65
Sailboat-1,41.782849,-71.392777,200.3,1.26
Sailboat-2,41.778793,-71.379442,45.2,-1.90
Sailboat-3,41.779925,-71.386580,287.7,-0.72
Sailboat-4,41.773745,-71.387694,355.2,-0.02
Sailboat-5,41.781734,-71.392118,181.4,0.91
Sailboat-1,41.782800,-71.392754,200.3,1.16
Sailboat-2,41.778777,-71.379479,46.8,-1.82
Sailboat-3,41.779966,-71.386613,287.2,-0.30
Sailboat-4,41.773743,-71.387701,353.6,-0.26
Sailboat-5,41.781731,-71.392068,183.0,1.23
Sailboat-1,41.782798,-71.392733,200.3,0.71
Sailboat-2,41.778764,-71.379475,45.6,-1.36
Sailboat-3,41.779994,-71.386625,286.1,-0.21
Sailboat-4,41.773702,-71.387654,354.5,-0.35
Sailboat-5,41.781703,-71.392025,182.9,0.92
Sailboat-1,41.782752,-71.392694,201.3,0.73
Sailboat-2,41.778745,-71.379511,44.8,-1.28
Sailboat-3,41.779969,-71.386631,285.3,-0.18
Sailboat-4,41.773706,-71.387686,353.5,0.01
Sailboat-5,41.781700,-71.391993,182.2,0.95
Sailboat-1,41.782788,-71.392719,203.1,0.94
Sailboat-2,41.778728,-71.379508,46.5,-1.17
Sailboat-3,41.779935,-71.386681,286.4,-0.56
Sailboat-4,41.773732,-71.387729,354.2,0.41
Sailboat-5,41.781676,-71.391950,182.8,1.37
Sailboat-1,41.782817,-71.392739,203.9,1.29
Sailboat-2,41.778692,-71.379522,45.4,-1.53
Sailboat-3,41.779977,-71.386647,284.5,-0.81
Sailboat-4,41.773718,-71.387755,355.4,0.42
Sailboat-5,41.781692,-71.391931,182.5,1.38
Sailboat-1,41.782782,-71.392756,202.2,1.27
Sailboat-2,41.778659,-71.379485,45.6,-1.23
Sailboat-3,41.779989,-71.386602,284.6,-0.98
Sailboat-4,41.773759,-71.387801,357.3,0.31
Sailboat-5,41.781728,-71.391881,182.4,1.21
Sailboat-1,41.782770,-71.392795,201.9,1.34
Sailboat-2,41.778610,-71.379509,44.5,-1.38
Sailboat-3,41.779993,-71.386622,284.0,-1.38
Sailboat-4,41.773756,-71.387784,358.5,0.25
Sailboat-5,41.781762,-71.391916,182.2,0.86
Sailboat-1,41.782727,-71.392761,201.0,0.89
Sailboat-2,41.778602,-71.379478,46.0,-1.28
Sailboat-3,41.779949,-71.386671,283.0,-1.59
Sailboat-4,41.773801,-71.387812,356.6,0.24
Sailboat-5,41.781788,-71.391933,181.7,1.15
Sailboat-1,41.782746,-71.392765,201.2,0.53
Sailboat-2,41.778560,-71.379498,46.4,-1.05
Sailboat-3,41.779973,-71.386653,284.0,-1.50
Sailboat-4,41.773778,-71.387827,356.3,0.70
Sailboat-5,41.781827,-71.391903,180.0,1.42
Sailboat-1,41.782732,-71.392730,202.4,0.50
Sailboat-2,41.778528,-71.379528,47.2,-1.45
Sailboat-3,41.780010,-71.386605,284.8,-1.60
Sailboat-4,41.773745,-71.387842,357.4,0.68
Sailboat-5,41.781827,-71.391854,180.6,1.08
Sailboat-1,41.782769,-71.392771,204.1,0.53
Sailboat-2,41.778539,-71.379486,48.7,-1.18
Sailboat-3,41.779989,-71.386602,285.4,-1.77
Sailboat-4,41.773709,-71.387822,356.8,0.23
Sailboat-5,41.781804,-71.391817,180.1,0.85
Sailboat-1,41.782762,-71.392727,202.2,0.30
Sailboat-2,41.778559,-71.379439,47.0,-1.28
Sailboat-3,41.780004,-71.386572,286.2,-2.01
Sailboat-4,41.773716,-71.387849,358.7,-0.21
