sailboat_id,latitude,longitude,compass_heading,tilt
Sailboat-2,41.786498,-71.395955,253.6,-1.79
Sailboat-3,41.780825,-71.378927,172.6,-0.39
Sailboat-4,41.768336,-71.395395,348.1,0.07
Sailboat-5,41.766530,-71.381575,75.4,0.50
Sailboat-1,41.785705,-71.397255,82.4,1.09
Sailboat-2,41.786457,-71.395911,253.5,-2.11
Sailboat-3,41.780795,-71.378969,170.7,-0.29
Sailboat-4,41.768302,-71.395393,347.3,0.04
Sailboat-5,41.766497,-71.381542,76.3,0.65
Sailboat-1,41.785695,-71.397294,84.1,0.71
Sailboat-2,41.786482,-71.395898,255.5,-1.54
Sailboat-3,41.780819,-71.378968,170.0,-0.10
Sailboat-4,41.768269,-71.395386,348.1,0.39
Sailboat-5,41.766538,-71.381504,76.8,0.29
Sailboat-1,41.785736,-71.397263,83.3,0.89
Sailboat-2,41.786470,-71.395926,255.0,-1.82
Sailboat-3,41.780851,-71.378928,168.7,-0.25
Sailboat-4,41.768221,-71.395379,349.3,-0.08
Sailboat-5,41.766528,-71.381546,77.7,0.33
Sailboat-1,41.785715,-71.397233,81.7,1.24
Sailboat-2,41.786465,-71.395898,253.9,-2.02
Sailboat-3,41.780819,-71.378965,170.1,-0.40
Sailboat-4,41.768175,-71.395377,348.4,-0.49
Sailboat-5,41.766572,-71.381592,76.4,0.55
Sailboat-1,41.785762,-71.397201,82.2,1.39
Sailboat-2,41.786439,-71.395875,252.7,-2.11
Sailboat-3,41.780773,-71.378998,168.7,-0.33
Sailboat-4,41.768170,-71.395348,349.8,-0.76
Sailboat-5,41.766580,-71.381610,77.5,0.94
Sailboat-1,41.785712,-71.397249,83.5,1.52
Sailboat-2,41.786477,-71.395881,251.6,-2.08
Sailboat-3,41.780785,-71.379025,168.3,-0.58
Sailboat-4,41.768146,-71.395360,347.8,-0.89
Sailboat-5,41.766579,-71.381653,75.8,0.92
Sailboat-1,41.785741,-71.397231,83.7,1.49
Sailboat-2,41.786507,-71.395884,250.6,-1.63
Sailboat-3,41.780788,-71.379034,167.2,-0.16
Sailboat-4,41.768127,-71.395389,349.5,-0.64
Sailboat-5,41.766588,-71.381604,76.7,0.99
Sailboat-1,41.785766,-71.397256,84.1,1.79
Sailboat-2,41.786489,-71.395895,252.4,-1.11
Sailboat-3,41.780802,-71.378991,165.4,-0.09
Sailboat-4,41.768086,-71.395346,348.1,-0.51
Sailboat-5,41.766578,-71.381631,74.8,0.85
Sailboat-1,41.785741,-71.397293,82.2,1.24
Sailboat-2,41.786506,-71.395923,250.8,-1.31
Sailboat-3,41.780851,-71.378946,163.4,0.20
Sailboat-4,41.768117,-71.395390,346.8,-0.37
Sailboat-5,41.766562,-71.381595,76.4,0.33
Sailboat-1,41.785702,-71.397274,81.0,1.64
Sailboat-2,41.786474,-71.395965,249.9,-1.01
Sailboat-3,41.780870,-71.378977,165.2,-0.06
Sailboat-4,41.768164,-71.395435,346.3,-0.43
Sailboat-5,41.766534,-71.381555,77.0,-0.10
Sailboat-1,41.785717,-71.397317,82.6,1.62
Sailboat-2,41.786427,-71.395977,248.0,-0.97
Sailboat-3,41.780888,-71.379022,165.7,-0.50
Sailboat-4,41.768175,-71.395457,347.2,-0.77
Sailboat-5,41.766561,-71.381546,78.6,-0.54
Sailboat-1,41.785725,-71.397350,81.1,1.14
Sailboat-2,41.786466,-71.395960,246.4,-0.82
Sailboat-3,41.780905,-71.378992,167.1,-0.36
Sailboat-4,41.768219,-71.395485,347.8,-0.92
Sailboat-5,41.766522,-71.381564,78.5,-0.86
Sailboat-1,41.785763,-71.397398,81.4,1.54
Sailboat-2,41.786481,-71.395935,244.8,-0.92
Sailboat-3,41.780872,-71.379004,167.4,-0.26
Sailboat-4,41.768258,-71.395493,349.2,-0.80
Sailboat-5,41.766494,-71.381516,78.3,-0.87
Sailboat-1,41.785759,-71.397419,81.4,1.41
Sailboat-2,41.786435,-71.395919,245.1,-0.81
Sailboat-3,41.780850,-71.378986,168.5,0.10
Sailboat-4,41.768251,-71.395448,349.9,-0.36
Sailboat-5,41.766518,-71.381516,78.3,-0.77
Sailboat-1,41.785763,-71.397431,79.8,1.33
Sailboat-2,41.786439,-71.395928,243.6,-0.88
Sailboat-3,41.780844,-71.378971,168.7,0.01
Sailboat-4,41.768282,-71.395485,349.3,0.06
Sailboat-5,41.766543,-71.381561,79.1,-1.01
Sailboat-1,41.785788,-71.397416,79.7,0.99
Sailboat-2,41.786407,-71.395932,241.9,-0.79
Sailboat-3,41.780826,-71.378990,170.5,-0.45
Sailboat-4,41.768269,-71.395496,347.8,0.01
Sailboat-5,41.766517,-71.381519,77.7,-1.34
Sailboat-1,41.785830,-71.397394,80.3,1.19
Sailboat-2,41.786402,-71.395894,242.2,-0.72
Sailboat-3,41.780843,-71.379007,171.8,-0.61
Sailboat-4,41.768304,-71.395448,349.1,0.37
Sailboat-5,41.766564,-71.381539,76.7,-1.61
Sailboat-1,41.785862,-71.397416,81.1,0.85
Sailboat-2,41.786444,-71.395853,242.1,-1.09
Sailboat-3,41.780860,-71.379009,170.4,-0.46
Sailboat-4,41.768342,-71.395445,349.4,0.28
Sailboat-5,41.766550,-71.381577,75.0,-1.92
Sailboat-1,41.785889,-71.397440,80.9,1.25
Sailboat-2,41.786426,-71.395900,241.2,-1.24
Sailboat-3,41.780876,-71.379011,171.7,-0.01
Sailboat-4,41.768338,-71.395449,347.9,0.54
Sailboat-5,41.766531,-71.381549,76.4,-1.83
Sailboat-1,41.785884,-71.397394,81.6,1.60
Sailboat-2,41.786391,-71.395859,242.5,-1.19
Sailboat-3,41.780836,-71.379024,171.8,-0.42
Sailboat-4,41.768320,-71.395418,349.1,0.55
Sailboat-5,41.766492,-71.381566,74.6,-1.75
Sailboat-1,41.785894,-71.397358,79.8,1.75
Sailboat-2,41.786434,-71.395848,244.3,-0.97
Sailboat-3,41.780832,-71.379021,172.4,-0.44
Sailboat-4,41.768289,-71.395390,348.9,0.93
Sailboat-5,41.766460,-71.381546,75.1,-1.61
Sailboat-1,41.785937,-71.397359,79.1,2.05
Sailboat-2,41.786423,-71.395817,245.3,-0.92
Sailboat-3,41.780833,-71.379059,173.1,-0.28
Sailboat-4,41.768243,-71.395427,347.2,0.52
Sailboat-5,41.766490,-71.381545,74.6,-1.39
Sailboat-1,41.785897,-71.397366,78.7,1.62
Sailboat-2,41.786417,-71.395851,243.9,-0.74
Sailboat-3,41.780791,-71.379024,174.7,0.10
Sailboat-4,41.768233,-71.395422,348.0,0.75
Sailboat-5,41.766464,-71.381592,75.4,-1.24
Sailboat-1,41.785927,-71.397411,78.5,1.99
Sailboat-2,41.786451,-71.395813,244.7,-0.45
Sailboat-3,41.780762,-71.379050,174.8,-0.20
Sailboat-4,41.768195,-71.395374,348.1,0.61
Sailboat-5,41.766500,-71.381583,75.0,-1.46
Sailboat-1,41.785945,-71.397446,80.1,2.33
Sailboat-2,41.786455,-71.395825,246.1,-0.32
Sailboat-3,41.780771,-71.379025,175.3,-0.65
Sailboat-4,41.768230,-71.395408,346.8,0.35
Sailboat-5,41.766517,-71.381603,76.7,-1.69
Sailboat-1,41.785904,-71.397444,80.0,2.39
Sailboat-2,41.786418,-71.395790,244.3,-0.31
Sailboat-3,41.780795,-71.379059,176.0,-0.20
Sailboat-4,41.768206,-71.395385,348.6,0.20
Sailboat-5,41.766543,-71.381630,76.5,-1.60
Sailboat-1,41.785947,-71.397463,79.3,2.08
Sailboat-2,41.786422,-71.395746,245.8,-0.40
Sailboat-3,41.780840,-71.379037,174.6,-0.15
Sailboat-4,41.768204,-71.395345,349.4,0.34
Sailboat-5,41.766500,-71.381666,76.4,-1.57
Sailboat-1,41.785950,-71.397511,81.3,1.88
Sailboat-2,41.786411,-71.395778,245.7,-0.67
Sailboat-3,41.780833,-71.379047,175.3,0.10
Sailboat-4,41.768202,-71.395356,350.7,0.40
Sailboat-5,41.766461,-71.381672,75.7,-1.84
Sailboat-1,41.785919,-71.397527,79.3,2.05
Sailboat-2,41.786427,-71.395735,244.7,-0.34
Sailboat-3,41.780864,-71.379044,177.1,-0.15
Sailboat-4,41.768205,-71.395380,349.8,0.28
Sailboat-5,41.766414,-71.381649,74.5,-2.12
Sailboat-1,41.785958,-71.397496,79.9,2.25
Sailboat-2,41.786399,-71.395697,244.5,-0.70
Sailboat-3,41.780868,-71.379074,177.2,0.26
Sailboat-4,41.768205,-71.395385,350.6,0.64
Sailboat-5,41.766435,-71.381605,73.0,-1.67
Sailboat-1,41.785918,-71.397522,79.0,2.47
Sailboat-2,41.786378,-71.395747,245.8,-0.61
Sailboat-3,41.780884,-71.379048,176.2,-0.06
Sailboat-4,41.768175,-71.395339,350.1,0.29
Sailboat-5,41.766470,-71.381559,72.5,-1.77
Sailboat-1,41.785902,-71.397473,80.6,1.99
Sailboat-2,41.786347,-71.395765,247.4,-0.66
Sailboat-3,41.780868,-71.379052,176.1,-0.37
Sailboat-4,41.768218,-71.395386,350.1,0.11
Sailboat-5,41.766518,-71.381538,72.0,-1.69
Sailboat-1,41.785940,-71.397457,80.2,1.92
Sailboat-2,41.786316,-71.395815,245.7,-0.82
Sailboat-3,41.780822,-71.379098,175.2,-0.01
Sailboat-4,41.768257,-71.395364,349.9,0.38
Sailboat-5,41.766494,-71.381517,73.4,-1.30
Sailboat-1,41.785968,-71.397427,79.8,1.64
Sailboat-2,41.786356,-71.395788,244.6,-1.09
Sailboat-3,41.780805,-71.379129,175.7,-0.47
Sailboat-4,41.768233,-71.395384,351.8,0.09
Sailboat-5,41.766465,-71.381476,73.0,-1.28
Sailboat-1,41.785926,-71.397401,81.7,1.64
Sailboat-2,41.786393,-71.395805,244.3,-1.46
Sailboat-3,41.780825,-71.379093,176.0,-0.84
Sailboat-4,41.768232,-71.395413,351.0,0.34
Sailboat-5,41.766491,-71.381464,71.2,-0.84
Sailboat-1,41.785958,-71.397417,83.7,1.37
Sailboat-2,41.786366,-71.395839,242.5,-1.27
Sailboat-3,41.780809,-71.379071,177.5,-0.96
Sailboat-4,41.768200,-71.395460,350.6,0.71
Sailboat-5,41.766540,-71.381486,70.2,-1.18
Sailboat-1,41.785954,-71.397437,84.8,1.22
Sailboat-2,41.786391,-71.395795,241.5,-0.77
Sailboat-3,41.780850,-71.379039,177.2,-1.24
Sailboat-4,41.768189,-71.395492,350.3,0.70
Sailboat-5,41.766534,-71.381481,68.6,-0.72
Sailboat-1,41.785949,-71.397427,83.7,1.46
Sailboat-2,41.786433,-71.395809,239.7,-0.48
Sailboat-3,41.780876,-71.379029,175.6,-1.00
Sailboat-4,41.768153,-71.395471,351.0,0.91
Sailboat-5,41.766491,-71.381506,67.6,-0.85
Sailboat-1,41.785909,-71.397459,83.2,1.47
Sailboat-2,41.786411,-71.395777,239.7,-0.06
Sailboat-3,41.780831,-71.378988,173.8,-0.64
Sailboat-4,41.768149,-71.395448,350.6,0.98
Sailboat-5,41.766494,-71.381548,68.4,-1.13
Sailboat-1,41.785867,-71.397473,82.5,1.07
Sailboat-2,41.786439,-71.395823,238.1,-0.35
Sailboat-3,41.780787,-71.379014,175.5,-0.71
Sailboat-4,41.768169,-71.395472,350.2,0.46
Sailboat-5,41.766456,-71.381554,68.0,-1.40
Sailboat-1,41.785822,-71.397427,82.0,1.27
Sailboat-2,41.786389,-71.395848,239.2,-0.05
Sailboat-3,41.780809,-71.379052,177.0,-0.63
Sailboat-4,41.768160,-71.395423,349.8,0.74
Sailboat-5,41.766415,-71.381543,68.7,-0.95
Sailboat-1,41.785801,-71.397418,82.7,1.03
Sailboat-2,41.786424,-71.395827,240.6,0.13
Sailboat-3,41.780790,-71.379027,178.3,-0.48
Sailboat-4,41.768123,-71.395410,349.9,1.09
Sailboat-5,41.766399,-71.381577,69.5,-0.71
Sailboat-1,41.785751,-71.397409,83.0,0.90
Sailboat-2,41.786458,-71.395872,240.8,0.52
Sailboat-3,41.780745,-71.379010,179.8,-0.91
Sailboat-4,41.768090,-71.395439,348.2,0.90
Sailboat-5,41.766405,-71.381568,70.2,-0.38
Sailboat-1,41.785715,-71.397459,83.0,1.11
Sailboat-2,41.786427,-71.395909,240.7,0.76
Sailboat-3,41.780791,-71.379041,179.9,-0.66
Sailboat-4,41.768092,-71.395432,347.0,0.68
Sailboat-5,41.766356,-71.381583,72.0,-0.63
Sailboat-1,41.785668,-71.397449,85.0,0.64
Sailboat-2,41.786428,-71.395919,241.2,0.55
Sailboat-3,41.780774,-71.379053,180.8,-1.01
Sailboat-4,41.768140,-71.395422,345.5,0.90
Sailboat-5,41.766355,-71.381565,71.3,-0.75
Sailboat-1,41.785646,-71.397422,84.9,0.59
Sailboat-2,41.786460,-71.395918,239.8,0.20
Sailboat-3,41.780727,-71.379025,180.3,-1.38
Sailboat-4,41.768120,-71.395463,346.8,0.65
Sailboat-5,41.766367,-71.381570,69.6,-0.49
Sailboat-1,41.785679,-71.397471,83.2,0.76
Sailboat-2,41.786453,-71.395948,240.9,0.03
Sailboat-3,41.780719,-71.379015,182.1,-1.22
Sailboat-4,41.768111,-71.395487,345.0,0.22
Sailboat-5,41.766351,-71.381591,68.9,-0.92
Sailboat-1,41.785639,-71.397495,84.0,0.33
Sailboat-2,41.786484,-71.395997,240.5,0.07
Sailboat-3,41.780687,-71.379029,183.4,-0.84
Sailboat-4,41.768100,-71.395465,344.9,0.10
Sailboat-5,41.766395,-71.381591,67.7,-0.46
Sailboat-1,41.785609,-71.397537,82.6,-0.01
Sailboat-2,41.786511,-71.395964,240.5,0.24
Sailboat-3,41.780671,-71.379026,184.0,-1.07
Sailboat-4,41.768101,-71.395429,345.9,-0.36
Sailboat-5,41.766405,-71.381584,67.1,-0.16
Sailboat-1,41.785650,-71.397553,83.8,0.42
Sailboat-2,41.786551,-71.395969,241.3,0.21
Sailboat-3,41.780658,-71.379061,184.0,-1.01
Sailboat-4,41.768119,-71.395429,345.9,-0.09
Sailboat-5,41.766388,-71.381610,68.3,-0.40
Sailboat-1,41.785628,-71.397526,82.3,0.00
Sailboat-2,41.786573,-71.395984,241.4,-0.19
Sailboat-3,41.780625,-71.379086,184.9,-0.83
Sailboat-4,41.768150,-71.395402,345.3,-0.02
Sailboat-5,41.766343,-71.381608,69.6,-0.56
Sailboat-1,41.785636,-71.397478,82.1,0.01
Sailboat-2,41.786591,-71.395986,241.6,-0.01
Sailboat-3,41.780673,-71.379107,183.9,-0.65
Sailboat-4,41.768124,-71.395415,344.8,-0.39
Sailboat-5,41.766305,-71.381570,69.3,-0.86
Sailboat-1,41.785588,-71.397517,83.6,0.47
Sailboat-2,41.786623,-71.395966,243.4,-0.41
Sailboat-3,41.780721,-71.379073,183.8,-1.01
Sailboat-4,41.768117,-71.395403,345.8,-0.09
Sailboat-5,41.766295,-71.381528,69.3,-1.17
Sailboat-1,41.785550,-71.397486,81.6,0.08
Sailboat-2,41.786616,-71.395996,244.8,-0.68
Sailboat-3,41.780739,-71.379070,183.2,-1.22
Sailboat-4,41.768140,-71.395359,346.6,0.19
Sailboat-5,41.766254,-71.381491,69.5,-0.72
Sailboat-1,41.785509,-71.397466,83.3,-0.36
Sailboat-2,41.786613,-71.395973,244.5,-1.10
Sailboat-3,41.780763,-71.379033,183.9,-1.59
Sailboat-4,41.768182,-71.395316,347.4,0.43
Sailboat-5,41.766235,-71.381467,68.8,-0.35
Sailboat-1,41.785534,-71.397450,82.6,-0.72
Sailboat-2,41.786602,-71.395941,244.1,-1.49
Sailboat-3,41.780740,-71.379002,182.5,-1.55
Sailboat-4,41.768204,-71.395270,348.9,0.60
Sailboat-5,41.766219,-71.381482,68.7,-0.47
Sailboat-1,41.785576,-71.397418,83.6,-0.59
Sailboat-2,41.786623,-71.395900,244.9,-1.00
Sailboat-3,41.780745,-71.379042,183.5,-1.69
Sailboat-4,41.768186,-71.395241,348.0,0.39
Sailboat-5,41.766261,-71.381481,69.9,-0.31
Sailboat-1,41.785540,-71.397425,85.5,-0.65
Sailboat-2,41.786589,-71.395898,243.0,-0.81
Sailboat-3,41.780707,-71.379016,185.1,-1.49
Sailboat-4,41.768182,-71.395240,346.7,0.65
Sailboat-5,41.766214,-71.381454,70.4,-0.45
Sailboat-1,41.785549,-71.397402,87.4,-0.51
Sailboat-2,41.786636,-71.395885,242.2,-0.65
Sailboat-3,41.780697,-71.379044,183.1,-1.89
Sailboat-4,41.768204,-71.395207,347.9,0.36
Sailboat-5,41.766172,-71.381446,71.3,-0.54
Sailboat-1,41.785559,-71.397375,89.0,-0.57
Sailboat-2,41.786622,-71.395835,244.0,-0.73
Sailboat-3,41.780666,-71.379071,183.7,-1.88
Sailboat-4,41.768208,-71.395240,349.6,0.20
Sailboat-5,41.766166,-71.381405,69.8,-0.28
Sailboat-1,41.785552,-71.397387,90.6,-0.44
Sailboat-2,41.786623,-71.395790,245.7,-0.63
Sailboat-3,41.780661,-71.379055,181.8,-1.42
Sailboat-4,41.768176,-71.395205,350.1,-0.20
Sailboat-5,41.766195,-71.381386,70.3,-0.45
Sailboat-1,41.785538,-71.397420,89.3,-0.25
Sailboat-2,41.786644,-71.395763,243.7,-0.13
Sailboat-3,41.780625,-71.379096,182.5,-1.60
Sailboat-4,41.768224,-71.395179,350.3,-0.15
Sailboat-5,41.766148,-71.381382,70.8,-0.57
Sailboat-1,41.785568,-71.397407,88.9,0.08
Sailboat-2,41.786615,-71.395727,243.3,-0.37
Sailboat-3,41.780664,-71.379049,183.8,-1.85
Sailboat-4,41.768216,-71.395144,351.4,-0.56
Sailboat-5,41.766098,-71.381421,69.1,-0.19
Sailboat-1,41.785593,-71.397358,87.9,-0.18
Sailboat-2,41.786655,-71.395758,243.0,0.10
Sailboat-3,41.780709,-71.379044,184.9,-1.74
Sailboat-4,41.768233,-71.395130,350.5,-0.29
Sailboat-5,41.766111,-71.381438,67.7,-0.61
Sailboat-1,41.785611,-71.397373,86.9,-0.52
Sailboat-2,41.786647,-71.395777,241.3,-0.10
Sailboat-3,41.780747,-71.379019,185.5,-1.95
Sailboat-4,41.768195,-71.395117,349.0,-0.19
Sailboat-5,41.766078,-71.381427,65.9,-0.50
Sailboat-1,41.785595,-71.397410,88.9,-0.56
Sailboat-2,41.786603,-71.395768,242.1,-0.31
Sailboat-3,41.780747,-71.379028,187.5,-2.20
Sailboat-4,41.768205,-71.395155,347.6,-0.09
Sailboat-5,41.766085,-71.381426,65.6,-0.68
Sailboat-1,41.785593,-71.397401,89.9,-0.86
Sailboat-2,41.786593,-71.395797,243.0,-0.68
Sailboat-3,41.780709,-71.379050,189.3,-1.75
Sailboat-4,41.768235,-71.395109,347.4,-0.27
Sailboat-5,41.766110,-71.381389,63.9,-0.57
Sailboat-1,41.785625,-71.397406,90.4,-0.94
Sailboat-2,41.786609,-71.395755,242.9,-0.27
Sailboat-3,41.780677,-71.379053,188.5,-2.06
Sailboat-4,41.768232,-71.395097,348.0,-0.50
Sailboat-5,41.766117,-71.381353,63.2,-0.77
Sailboat-1,41.785589,-71.397439,90.9,-0.78
Sailboat-2,41.786655,-71.395720,244.2,-0.39
Sailboat-3,41.780716,-71.379062,189.1,-2.02
Sailboat-4,41.768227,-71.395117,347.1,-0.09
Sailboat-5,41.766165,-71.381356,63.9,-0.67
Sailboat-1,41.785620,-71.397454,90.1,-0.73
Sailboat-2,41.786694,-71.395673,246.2,-0.56
Sailboat-3,41.780686,-71.379063,188.0,-2.31
Sailboat-4,41.768185,-71.395124,347.4,-0.33
Sailboat-5,41.766134,-71.381370,63.6,-0.30
Sailboat-1,41.785592,-71.397483,91.0,-0.88
Sailboat-2,41.786658,-71.395720,247.6,-0.89
Sailboat-3,41.780679,-71.379014,188.3,-2.53
Sailboat-4,41.768206,-71.395082,346.4,-0.43
Sailboat-5,41.766180,-71.381389,64.2,-0.04
Sailboat-1,41.785598,-71.397453,89.5,-0.37
Sailboat-2,41.786668,-71.395688,248.0,-1.05
Sailboat-3,41.780634,-71.379016,186.5,-2.21
Sailboat-4,41.768228,-71.395067,347.3,-0.78
Sailboat-5,41.766140,-71.381369,63.0,-0.05
Sailboat-1,41.785563,-71.397498,90.9,-0.82
Sailboat-2,41.786637,-71.395658,247.4,-1.47
Sailboat-3,41.780614,-71.379019,186.4,-1.65
Sailboat-4,41.768245,-71.395093,346.5,-1.12
Sailboat-5,41.766108,-71.381367,62.6,-0.22
Sailboat-1,41.785534,-71.397456,91.7,-0.56
Sailboat-2,41.786598,-71.395669,247.8,-1.63
Sailboat-3,41.780567,-71.378996,185.4,-2.04
Sailboat-4,41.768219,-71.395044,347.2,-0.98
Sailboat-5,41.766066,-71.381323,62.3,-0.60
Sailboat-1,41.785540,-71.397418,92.4,-0.83
Sailboat-2,41.786566,-71.395661,247.9,-1.84
Sailboat-3,41.780542,-71.378973,184.1,-1.53
Sailboat-4,41.768261,-71.395006,347.3,-0.96
Sailboat-5,41.766092,-71.381339,62.6,-0.89
Sailboat-1,41.785512,-71.397416,94.2,-0.53
Sailboat-2,41.786528,-71.395700,246.3,-2.11
Sailboat-3,41.780557,-71.378966,182.4,-1.67
Sailboat-4,41.768292,-71.395016,348.9,-0.94
Sailboat-5,41.766100,-71.381290,60.8,-1.08
Sailboat-1,41.785521,-71.397383,93.5,-0.51
Sailboat-2,41.786490,-71.395740,248.2,-2.44
Sailboat-3,41.780511,-71.378979,180.8,-1.53
Sailboat-4,41.768330,-71.394969,347.3,-0.90
Sailboat-5,41.766144,-71.381251,62.6,-0.65
Sailboat-1,41.785555,-71.397358,93.4,-0.49
Sailboat-2,41.786527,-71.395731,249.1,-2.39
Sailboat-3,41.780493,-71.378945,181.9,-1.39
Sailboat-4,41.768356,-71.394984,346.7,-1.27
Sailboat-5,41.766133,-71.381292,60.7,-0.16
Sailboat-1,41.785598,-71.397331,93.6,-0.23
Sailboat-2,41.786517,-71.395770,247.2,-2.37
Sailboat-3,41.780459,-71.378902,183.0,-1.54
Sailboat-4,41.768370,-71.394996,347.6,-1.46
Sailboat-5,41.766148,-71.381249,62.0,-0.45
Sailboat-1,41.785553,-71.397376,91.7,-0.66
Sailboat-2,41.786473,-71.395740,246.5,-2.69
Sailboat-3,41.780470,-71.378863,184.4,-1.89
Sailboat-4,41.768387,-71.395037,345.6,-1.76
Sailboat-5,41.766176,-71.381238,61.3,-0.02
Sailboat-1,41.785548,-71.397335,92.3,-1.09
Sailboat-2,41.786453,-71.395781,247.8,-2.64
Sailboat-3,41.780486,-71.378834,186.0,-1.95
Sailboat-4,41.768352,-71.395048,344.8,-1.91
Sailboat-5,41.766146,-71.381238,62.7,-0.37
Sailboat-1,41.785553,-71.397321,91.0,-1.05
Sailboat-2,41.786443,-71.395796,248.4,-2.87
Sailboat-3,41.780489,-71.378814,185.0,-1.82
Sailboat-4,41.768357,-71.395044,346.7,-2.21
Sailboat-5,41.766158,-71.381203,61.9,-0.22
Sailboat-1,41.785514,-71.397317,90.4,-1.28
Sailboat-2,41.786408,-71.395794,249.0,-2.71
Sailboat-3,41.780470,-71.378773,183.8,-1.57
