sailboat_id,latitude,longitude,compass_heading,tilt
Sailboat-5,41.781278,-71.392062,165.5,2.00
Sailboat-1,41.779013,-71.384556,261.7,0.95
Sailboat-2,41.780861,-71.387608,113.6,-0.92
Sailboat-3,41.768145,-71.394154,338.8,2.01
Sailboat-4,41.777624,-71.382550,97.4,-1.17
Sailboat-5,41.781272,-71.392063,163.8,2.33
Sailboat-1,41.779014,-71.384579,259.8,1.13
Sailboat-2,41.780896,-71.387650,113.9,-1.00
Sailboat-3,41.768160,-71.394150,339.7,2.28
Sailboat-4,41.777665,-71.382540,98.0,-0.95
Sailboat-5,41.781245,-71.392091,165.5,2.19
Sailboat-1,41.779028,-71.384603,259.1,1.49
Sailboat-2,41.780865,-71.387658,113.5,-1.39
Sailboat-3,41.768137,-71.394140,339.7,1.99
Sailboat-4,41.777636,-71.382538,97.3,-1.10
Sailboat-5,41.781222,-71.392084,166.0,1.99
Sailboat-1,41.779007,-71.384554,258.0,1.41
Sailboat-2,41.780844,-71.387669,115.0,-1.45
Sailboat-3,41.768162,-71.394110,340.4,1.88
Sailboat-4,41.777617,-71.382491,98.2,-1.27
Sailboat-5,41.781178,-71.392105,165.4,2.09
Sailboat-1,41.778958,-71.384551,257.5,1.43
Sailboat-2,41.780854,-71.387686,116.7,-1.38
Sailboat-3,41.768120,-71.394147,342.1,1.82
Sailboat-4,41.777627,-71.382539,97.1,-1.32
Sailboat-5,41.781191,-71.392062,164.6,1.70
Sailboat-1,41.779004,-71.384595,257.7,1.54
Sailboat-2,41.780805,-71.387697,117.8,-1.73
Sailboat-3,41.768118,-71.394187,341.0,1.39
Sailboat-4,41.777663,-71.382536,98.3,-1.61
Sailboat-5,41.781205,-71.392035,165.8,1.77
Sailboat-1,41.779037,-71.384640,257.9,1.18
Sailboat-2,41.780761,-71.387692,117.3,-1.48
Sailboat-3,41.768080,-71.394223,341.6,1.05
Sailboat-4,41.777645,-71.382507,98.2,-2.00
Sailboat-5,41.781185,-71.392033,165.2,1.52
Sailboat-1,41.779084,-71.384629,257.8,0.94
Sailboat-2,41.780753,-71.387736,118.5,-1.62
Sailboat-3,41.768105,-71.394205,339.6,0.78
Sailboat-4,41.777679,-71.382504,100.2,-2.12
Sailboat-5,41.781209,-71.391999,164.6,1.73
Sailboat-1,41.779076,-71.384671,258.9,1.26
Sailboat-2,41.780704,-71.387761,120.2,-1.43
Sailboat-3,41.768097,-71.394202,337.7,0.38
Sailboat-4,41.777723,-71.382493,98.6,-2.23
Sailboat-5,41.781251,-71.392020,163.8,1.92
Sailboat-1,41.779118,-71.384651,258.7,1.52
Sailboat-2,41.780748,-71.387784,119.9,-0.94
Sailboat-3,41.768142,-71.394165,338.2,0.58
Sailboat-4,41.777692,-71.382488,97.7,-2.52
Sailboat-5,41.781222,-71.392036,165.1,2.12
Sailboat-1,41.779106,-71.384670,260.0,1.41
Sailboat-2,41.780724,-71.387788,121.3,-0.96
Sailboat-3,41.768157,-71.394203,337.5,0.70
Sailboat-4,41.777657,-71.382530,96.7,-2.26
Sailboat-5,41.781179,-71.392023,166.8,1.85
Sailboat-1,41.779144,-71.384648,260.0,1.17
Sailboat-2,41.780712,-71.387811,122.7,-0.58
Sailboat-3,41.768148,-71.394158,337.3,0.86
Sailboat-4,41.777651,-71.382566,95.0,-1.98
Sailboat-5,41.781181,-71.392063,168.1,1.37
Sailboat-1,41.779136,-71.384663,258.3,0.90
Sailboat-2,41.780662,-71.387818,121.5,-0.79
Sailboat-3,41.768164,-71.394169,336.8,0.67
Sailboat-4,41.777672,-71.382611,95.8,-2.03
Sailboat-5,41.781173,-71.392082,168.5,1.28
Sailboat-1,41.779118,-71.384668,257.7,0.75
Sailboat-2,41.780668,-71.387834,121.9,-0.83
Sailboat-3,41.768135,-71.394140,338.3,0.87
Sailboat-4,41.777652,-71.382639,96.0,-1.91
Sailboat-5,41.781221,-71.392118,166.5,1.13
Sailboat-1,41.779097,-71.384707,257.0,0.99
Sailboat-2,41.780658,-71.387801,121.2,-1.03
Sailboat-3,41.768116,-71.394190,336.9,0.66
Sailboat-4,41.777648,-71.382677,97.4,-1.91
Sailboat-5,41.781223,-71.392070,167.7,0.99
Sailboat-1,41.779081,-71.384723,256.7,0.82
Sailboat-2,41.780639,-71.387818,119.7,-0.95
Sailboat-3,41.768154,-71.394171,336.8,0.61
Sailboat-4,41.777638,-71.382670,95.5,-2.12
Sailboat-5,41.781176,-71.392058,167.8,1.38
Sailboat-1,41.779074,-71.384693,256.8,0.58
Sailboat-2,41.780620,-71.387825,121.6,-0.92
Sailboat-3,41.768112,-71.394142,336.7,0.55
Sailboat-4,41.777615,-71.382703,96.3,-1.72
Sailboat-5,41.781187,-71.392055,169.0,1.38
Sailboat-1,41.779113,-71.384681,257.6,0.77
Sailboat-2,41.780571,-71.387850,121.4,-0.41
Sailboat-3,41.768149,-71.394160,338.5,0.72
Sailboat-4,41.777623,-71.382726,96.1,-1.23
Sailboat-5,41.781170,-71.392088,168.2,1.40
Sailboat-1,41.779090,-71.384656,257.2,0.43
Sailboat-2,41.780590,-71.387826,122.9,-0.70
Sailboat-3,41.768147,-71.394209,336.8,0.54
Sailboat-4,41.777595,-71.382760,94.2,-1.64
Sailboat-5,41.781186,-71.392055,166.4,1.11
Sailboat-1,41.779134,-71.384655,257.0,0.71
Sailboat-2,41.780618,-71.387818,121.2,-0.90
Sailboat-3,41.768129,-71.394243,336.2,0.19
Sailboat-4,41.777625,-71.382759,92.6,-1.90
Sailboat-5,41.781162,-71.392036,168.2,0.89
Sailboat-1,41.779109,-71.384693,256.5,0.45
Sailboat-2,41.780656,-71.387788,122.8,-0.68
Sailboat-3,41.768118,-71.394232,336.7,0.52
Sailboat-4,41.777629,-71.382709,93.9,-1.33
Sailboat-5,41.781162,-71.392078,167.0,0.87
Sailboat-1,41.779079,-71.384713,256.3,0.28
Sailboat-2,41.780706,-71.387743,121.6,-0.76
Sailboat-3,41.768148,-71.394254,335.8,0.42
Sailboat-4,41.777608,-71.382746,92.0,-1.64
Sailboat-5,41.781167,-71.392074,167.4,0.36
Sailboat-1,41.779108,-71.384752,257.3,0.27
Sailboat-2,41.780720,-71.387753,120.4,-1.14
Sailboat-3,41.768155,-71.394249,334.9,0.87
Sailboat-4,41.777610,-71.382734,91.4,-1.22
Sailboat-5,41.781141,-71.392060,166.1,0.39
Sailboat-1,41.779136,-71.384770,256.4,0.02
Sailboat-2,41.780710,-71.387754,119.3,-0.97
Sailboat-3,41.768200,-71.394220,335.6,0.90
Sailboat-4,41.777618,-71.382702,92.1,-0.69
Sailboat-5,41.781108,-71.392055,167.4,0.40
Sailboat-1,41.779101,-71.384764,254.6,-0.23
Sailboat-2,41.780668,-71.387788,118.5,-0.83
Sailboat-3,41.768213,-71.394173,334.1,0.70
Sailboat-4,41.777610,-71.382729,92.8,-0.49
Sailboat-5,41.781132,-71.392010,165.9,0.01
Sailboat-1,41.779067,-71.384718,255.8,-0.65
Sailboat-2,41.780623,-71.387759,118.6,-0.68
Sailboat-3,41.768202,-71.394206,333.3,0.95
Sailboat-4,41.777628,-71.382760,94.3,-0.36
Sailboat-5,41.781127,-71.391988,164.5,-0.06
Sailboat-1,41.779031,-71.384689,254.0,-0.71
Sailboat-2,41.780640,-71.387757,116.7,-0.22
Sailboat-3,41.768187,-71.394208,331.5,1.34
Sailboat-4,41.777583,-71.382712,93.2,-0.14
Sailboat-5,41.781087,-71.392036,165.1,-0.04
Sailboat-1,41.778993,-71.384688,252.9,-0.24
Sailboat-2,41.780640,-71.387793,117.5,-0.53
Sailboat-3,41.768162,-71.394254,333.1,1.68
Sailboat-4,41.777628,-71.382677,92.7,-0.44
Sailboat-5,41.781059,-71.392083,165.8,-0.40
Sailboat-1,41.778976,-71.384738,254.5,-0.68
Sailboat-2,41.780599,-71.387833,116.7,-0.58
Sailboat-3,41.768206,-71.394230,332.5,2.03
Sailboat-4,41.777608,-71.382669,91.8,-0.10
Sailboat-5,41.781105,-71.392065,165.9,-0.79
Sailboat-1,41.778963,-71.384707,253.2,-0.90
Sailboat-2,41.780629,-71.387880,116.7,-0.25
Sailboat-3,41.768242,-71.394231,331.2,1.92
Sailboat-4,41.777579,-71.382626,92.7,0.24
Sailboat-5,41.781105,-71.392016,167.7,-0.99
Sailboat-1,41.778977,-71.384733,253.9,-1.14
Sailboat-2,41.780661,-71.387857,117.4,-0.12
Sailboat-3,41.768243,-71.394273,331.0,1.76
Sailboat-4,41.777564,-71.382611,92.9,-0.05
Sailboat-5,41.781121,-71.391974,169.2,-0.95
Sailboat-1,41.779017,-71.384754,255.1,-1.21
Sailboat-2,41.780677,-71.387819,116.4,-0.37
Sailboat-3,41.768204,-71.394322,329.4,2.09
Sailboat-4,41.777577,-71.382575,91.0,-0.08
Sailboat-5,41.781127,-71.391936,170.9,-1.31
Sailboat-1,41.778974,-71.384799,254.5,-1.27
Sailboat-2,41.780687,-71.387855,117.7,-0.62
Sailboat-3,41.768187,-71.394337,328.5,2.13
Sailboat-4,41.777537,-71.382599,91.9,-0.38
Sailboat-5,41.781092,-71.391961,172.0,-1.24
Sailboat-1,41.778970,-71.384778,256.0,-1.40
Sailboat-2,41.780706,-71.387859,116.7,-0.88
Sailboat-3,41.768162,-71.394297,326.6,1.63
Sailboat-4,41.777585,-71.382611,90.4,-0.69
Sailboat-5,41.781058,-71.392002,172.9,-1.19
Sailboat-1,41.778984,-71.384821,254.8,-1.24
Sailboat-2,41.780724,-71.387826,118.3,-0.97
Sailboat-3,41.768188,-71.394254,325.3,1.74
Sailboat-4,41.777590,-71.382660,89.3,-0.23
Sailboat-5,41.781105,-71.392007,173.2,-1.60
Sailboat-1,41.779028,-71.384852,256.2,-1.06
Sailboat-2,41.780748,-71.387826,116.6,-1.03
Sailboat-3,41.768167,-71.394250,325.4,2.12
Sailboat-4,41.777540,-71.382668,90.7,0.17
Sailboat-5,41.781135,-71.391985,173.2,-1.91
Sailboat-1,41.779035,-71.384887,255.7,-0.58
Sailboat-2,41.780750,-71.387816,118.5,-1.17
Sailboat-3,41.768135,-71.394250,323.6,1.77
Sailboat-4,41.777582,-71.382691,90.4,0.41
Sailboat-5,41.781176,-71.391996,172.0,-2.00
Sailboat-1,41.779034,-71.384848,255.9,-0.62
Sailboat-2,41.780781,-71.387858,120.3,-0.74
Sailboat-3,41.768119,-71.394231,322.6,1.93
Sailboat-4,41.777619,-71.382697,89.9,0.28
Sailboat-5,41.781176,-71.392027,170.3,-1.60
Sailboat-1,41.779040,-71.384820,254.8,-0.74
Sailboat-2,41.780806,-71.387831,121.9,-0.70
Sailboat-3,41.768083,-71.394246,321.7,1.98
Sailboat-4,41.777572,-71.382728,88.6,0.34
Sailboat-5,41.781167,-71.392007,172.0,-1.70
Sailboat-1,41.778997,-71.384864,254.6,-0.51
Sailboat-2,41.780831,-71.387800,120.4,-0.27
Sailboat-3,41.768070,-71.394293,320.3,2.06
Sailboat-4,41.777554,-71.382721,89.5,-0.10
Sailboat-5,41.781144,-71.391986,171.9,-2.08
Sailboat-1,41.778982,-71.384875,255.6,-0.23
Sailboat-2,41.780852,-71.387774,119.5,0.19
Sailboat-3,41.768051,-71.394312,320.5,2.39
Sailboat-4,41.777598,-71.382727,91.5,0.15
Sailboat-5,41.781151,-71.391998,173.3,-1.52
Sailboat-1,41.778991,-71.384865,253.8,-0.44
Sailboat-2,41.780900,-71.387812,121.1,0.58
Sailboat-3,41.768071,-71.394310,320.0,2.36
Sailboat-4,41.777573,-71.382736,93.3,0.23
Sailboat-5,41.781122,-71.392038,174.8,-1.22
Sailboat-1,41.779020,-71.384887,252.7,-0.77
Sailboat-2,41.780875,-71.387820,119.8,0.25
Sailboat-3,41.768115,-71.394322,321.5,2.12
Sailboat-4,41.777581,-71.382760,91.4,0.32
Sailboat-5,41.781092,-71.392036,175.7,-1.27
Sailboat-1,41.779052,-71.384929,252.8,-1.18
Sailboat-2,41.780843,-71.387864,120.9,0.54
Sailboat-3,41.768067,-71.394366,322.9,2.17
Sailboat-4,41.777630,-71.382763,89.7,0.06
Sailboat-5,41.781065,-71.392077,176.3,-0.97
Sailboat-1,41.779003,-71.384978,253.9,-1.40
Sailboat-2,41.780869,-71.387820,119.8,0.82
Sailboat-3,41.768112,-71.394319,323.4,2.11
Sailboat-4,41.777670,-71.382785,91.3,0.50
Sailboat-5,41.781045,-71.392042,175.5,-0.95
Sailboat-1,41.778964,-71.384950,254.0,-1.26
Sailboat-2,41.780875,-71.387845,120.2,0.73
Sailboat-3,41.768104,-71.394282,323.9,2.23
Sailboat-4,41.777676,-71.382803,89.9,0.70
Sailboat-5,41.781008,-71.391995,177.3,-0.75
Sailboat-1,41.778969,-71.384929,254.7,-1.13
Sailboat-2,41.780867,-71.387801,120.6,0.96
Sailboat-3,41.768127,-71.394280,324.6,2.40
Sailboat-4,41.777697,-71.382801,88.4,1.12
Sailboat-5,41.781033,-71.391966,178.7,-0.56
Sailboat-1,41.778924,-71.384900,253.8,-0.69
Sailboat-2,41.780914,-71.387763,119.7,0.82
Sailboat-3,41.768093,-71.394250,326.4,1.84
Sailboat-4,41.777656,-71.382812,86.6,1.16
Sailboat-5,41.781070,-71.391919,180.7,-0.58
Sailboat-1,41.778927,-71.384895,255.5,-0.56
Sailboat-2,41.780881,-71.387748,120.3,1.16
Sailboat-3,41.768048,-71.394250,324.4,1.87
Sailboat-4,41.777701,-71.382853,85.4,1.08
Sailboat-5,41.781075,-71.391918,182.0,-0.47
Sailboat-1,41.778882,-71.384928,255.2,-0.41
Sailboat-2,41.780852,-71.387729,118.4,1.47
Sailboat-3,41.768035,-71.394238,324.7,1.49
Sailboat-4,41.777663,-71.382833,83.8,0.91
Sailboat-5,41.781095,-71.391881,182.2,-0.17
Sailboat-1,41.778892,-71.384921,253.5,-0.04
Sailboat-2,41.780840,-71.387739,119.2,1.63
Sailboat-3,41.768028,-71.394211,325.4,1.87
Sailboat-4,41.777711,-71.382883,83.2,1.31
Sailboat-5,41.781117,-71.391842,182.2,-0.59
Sailboat-1,41.778859,-71.384894,252.3,-0.09
Sailboat-2,41.780856,-71.387758,120.7,1.79
Sailboat-3,41.768012,-71.394239,326.8,1.78
Sailboat-4,41.777730,-71.382871,82.5,0.88
Sailboat-5,41.781136,-71.391846,183.6,-0.71
Sailboat-1,41.778865,-71.384847,253.9,0.21
Sailboat-2,41.780844,-71.387777,122.2,1.49
Sailboat-3,41.767978,-71.394189,325.6,1.84
Sailboat-4,41.777731,-71.382823,80.6,0.51
Sailboat-5,41.781140,-71.391809,182.9,-1.02
Sailboat-1,41.778836,-71.384853,255.9,0.31
Sailboat-2,41.780810,-71.387823,120.7,1.26
Sailboat-3,41.767991,-71.394161,325.8,1.57
Sailboat-4,41.777711,-71.382840,80.6,0.84
Sailboat-5,41.781180,-71.391832,182.0,-1.11
Sailboat-1,41.778861,-71.384875,256.0,0.10
Sailboat-2,41.780789,-71.387863,120.1,1.28
Sailboat-3,41.767944,-71.394204,327.0,1.12
Sailboat-4,41.777757,-71.382850,80.1,0.95
Sailboat-5,41.781173,-71.391797,183.4,-1.40
Sailboat-1,41.778848,-71.384920,255.3,0.24
Sailboat-2,41.780823,-71.387868,119.0,0.84
Sailboat-3,41.767925,-71.394246,328.0,1.05
Sailboat-4,41.777798,-71.382894,78.9,1.06
Sailboat-5,41.781186,-71.391820,182.7,-1.27
Sailboat-1,41.778810,-71.384902,255.2,0.59
Sailboat-2,41.780820,-71.387846,118.3,1.00
Sailboat-3,41.767941,-71.394286,327.5,1.23
Sailboat-4,41.777833,-71.382893,77.4,0.82
Sailboat-5,41.781156,-71.391810,184.2,-1.19
Sailboat-1,41.778852,-71.384948,256.0,1.00
Sailboat-2,41.780776,-71.387840,119.0,0.97
Sailboat-3,41.767987,-71.394314,328.5,1.51
Sailboat-4,41.777809,-71.382893,77.1,0.42
Sailboat-5,41.781141,-71.391848,185.2,-1.38
Sailboat-1,41.778814,-71.384933,256.7,0.86
Sailboat-2,41.780816,-71.387883,120.3,0.56
Sailboat-3,41.767965,-71.394285,328.7,1.47
Sailboat-4,41.777786,-71.382914,75.2,0.85
Sailboat-5,41.781149,-71.391856,183.4,-1.46
Sailboat-1,41.778794,-71.384945,257.2,1.00
Sailboat-2,41.780772,-71.387842,118.9,0.26
Sailboat-3,41.768002,-71.394250,327.9,1.82
Sailboat-4,41.777803,-71.382875,76.5,1.12
Sailboat-5,41.781174,-71.391828,182.1,-1.75
Sailboat-1,41.778806,-71.384956,255.5,1.27
Sailboat-2,41.780757,-71.387883,118.5,-0.01
Sailboat-3,41.768049,-71.394289,326.9,2.03
Sailboat-4,41.777837,-71.382911,77.7,1.49
Sailboat-5,41.781189,-71.391813,182.4,-1.61
Sailboat-1,41.778833,-71.385003,256.6,1.14
Sailboat-2,41.780799,-71.387901,116.6,-0.00
Sailboat-3,41.768060,-71.394274,327.5,1.61
Sailboat-4,41.777839,-71.382954,77.5,1.77
Sailboat-5,41.781203,-71.391856,183.5,-1.72
Sailboat-1,41.778821,-71.384985,255.5,1.41
Sailboat-2,41.780796,-71.387930,115.4,-0.16
Sailboat-3,41.768042,-71.394300,328.9,2.01
Sailboat-4,41.777791,-71.382919,77.4,1.41
Sailboat-5,41.781214,-71.391829,181.7,-1.52
Sailboat-1,41.778790,-71.385004,256.6,1.34
Sailboat-2,41.780826,-71.387964,117.3,0.11
Sailboat-3,41.768019,-71.394317,327.5,2.01
Sailboat-4,41.777826,-71.382926,77.8,1.25
Sailboat-5,41.781213,-71.391830,181.3,-1.18
Sailboat-1,41.778811,-71.384974,257.0,0.88
Sailboat-2,41.780864,-71.387965,118.8,-0.11
Sailboat-3,41.768052,-71.394366,329.0,2.26
Sailboat-4,41.777856,-71.382890,77.5,1.08
Sailboat-5,41.781187,-71.391841,181.1,-1.45
Sailboat-1,41.778765,-71.384932,258.6,1.22
Sailboat-2,41.780854,-71.388010,120.2,-0.15
Sailboat-3,41.768066,-71.394351,329.2,1.72
Sailboat-4,41.777865,-71.382919,78.3,1.06
Sailboat-5,41.781159,-71.391880,180.4,-1.52
Sailboat-1,41.778765,-71.384912,259.8,0.74
Sailboat-2,41.780840,-71.388035,120.3,-0.46
Sailboat-3,41.768092,-71.394391,328.5,1.19
Sailboat-4,41.777836,-71.382959,78.7,0.82
Sailboat-5,41.781131,-71.391882,179.8,-1.68
Sailboat-1,41.778808,-71.384944,261.0,0.94
Sailboat-2,41.780829,-71.388021,120.8,-0.39
Sailboat-3,41.768063,-71.394407,328.1,1.18
Sailboat-4,41.777788,-71.382961,76.7,1.05
Sailboat-5,41.781134,-71.391832,179.4,-1.32
Sailboat-1,41.778851,-71.384933,260.0,1.10
Sailboat-2,41.780781,-71.388024,122.0,-0.49
Sailboat-3,41.768054,-71.394368,329.6,0.82
Sailboat-4,41.777769,-71.382992,76.7,0.80
Sailboat-5,41.781166,-71.391875,179.1,-1.66
Sailboat-1,41.778895,-71.384911,261.7,1.11
Sailboat-2,41.780777,-71.387980,120.6,-0.32
Sailboat-3,41.768008,-71.394413,329.6,0.96
Sailboat-4,41.777817,-71.383008,78.2,0.63
Sailboat-5,41.781134,-71.391923,177.6,-1.97
Sailboat-1,41.778876,-71.384872,263.4,0.76
Sailboat-2,41.780752,-71.388005,119.8,-0.40
Sailboat-3,41.767987,-71.394415,329.5,0.54
Sailboat-4,41.777854,-71.382981,76.9,0.59
Sailboat-5,41.781134,-71.391971,176.8,-1.78
Sailboat-1,41.778901,-71.384853,264.0,1.12
Sailboat-2,41.780771,-71.387972,118.7,-0.50
Sailboat-3,41.767946,-71.394441,329.9,0.24
Sailboat-4,41.777868,-71.383012,76.4,0.10
Sailboat-5,41.781125,-71.391942,176.1,-1.52
Sailboat-1,41.778922,-71.384834,265.9,1.46
Sailboat-2,41.780759,-71.387988,118.2,-0.64
Sailboat-3,41.767934,-71.394401,329.9,-0.13
Sailboat-4,41.777828,-71.382964,74.8,0.31
Sailboat-5,41.781174,-71.391903,177.7,-1.85
Sailboat-1,41.778932,-71.384867,264.8,1.81
Sailboat-2,41.780790,-71.388015,117.3,-0.94
Sailboat-3,41.767911,-71.394391,329.3,-0.11
Sailboat-4,41.777874,-71.382992,75.0,-0.02
Sailboat-5,41.781142,-71.391874,177.8,-2.16
Sailboat-1,41.778885,-71.384878,263.8,2.12
Sailboat-2,41.780808,-71.388058,117.1,-0.73
Sailboat-3,41.767880,-71.394360,329.3,0.04
Sailboat-4,41.777870,-71.382959,74.6,0.03
Sailboat-5,41.781158,-71.391843,178.5,-2.14
Sailboat-1,41.778931,-71.384904,263.5,2.39
Sailboat-2,41.780775,-71.388075,117.8,-1.12
Sailboat-3,41.767837,-71.394402,327.4,0.02
Sailboat-4,41.777895,-71.382936,74.0,-0.38
Sailboat-5,41.781182,-71.391850,180.2,-1.91
Sailboat-1,41.778898,-71.384923,264.5,2.22
Sailboat-2,41.780772,-71.388042,117.0,-1.29
Sailboat-3,41.767876,-71.394359,327.2,0.38
Sailboat-4,41.777895,-71.382949,72.6,-0.67
Sailboat-5,41.781140,-71.391817,179.2,-1.78
Sailboat-1,41.778943,-71.384903,263.9,1.65
Sailboat-2,41.780785,-71.388080,117.5,-1.23
Sailboat-3,41.767911,-71.394378,326.9,-0.11
Sailboat-4,41.777901,-71.382918,73.0,-0.64
Sailboat-5,41.781184,-71.391838,179.8,-1.58
Sailboat-1,41.778908,-71.384922,265.5,1.38
Sailboat-2,41.780831,-71.388080,116.2,-1.05
Sailboat-3,41.767902,-71.394393,327.9,-0.33
Sailboat-4,41.777890,-71.382943,74.4,-0.47
Sailboat-5,41.781213,-71.391828,179.3,-1.50
Sailboat-1,41.778876,-71.384881,265.8,1.05
Sailboat-2,41.780793,-71.388033,117.6,-0.69
Sailboat-3,41.767947,-71.394433,326.8,-0.38
Sailboat-4,41.777891,-71.382917,75.7,-0.81
Sailboat-5,41.781247,-71.391802,177.9,-1.70
Sailboat-1,41.778889,-71.384848,264.3,1.23
Sailboat-2,41.780762,-71.388057,118.0,-0.82
Sailboat-3,41.767899,-71.394384,325.3,-0.68
Sailboat-4,41.777894,-71.382884,76.4,-0.99
Sailboat-5,41.781239,-71.391849,179.3,-1.62
Sailboat-1,41.778862,-71.384890,265.1,0.81
Sailboat-2,41.780772,-71.388073,117.2,-0.66
Sailboat-3,41.767885,-71.394373,327.2,-1.03
Sailboat-4,41.777888,-71.382882,77.9,-1.23
Sailboat-5,41.781254,-71.391809,178.3,-1.33
Sailboat-1,41.778831,-71.384899,265.6,1.01
Sailboat-2,41.780759,-71.388049,119.2,-0.99
Sailboat-3,41.767839,-71.394404,326.4,-0.86
Sailboat-4,41.777846,-71.382893,76.7,-1.43
Sailboat-5,41.781275,-71.391831,178.1,-1.51
Sailboat-1,41.778826,-71.384910,264.6,1.40
Sailboat-2,41.780719,-71.388022,120.6,-1.35
Sailboat-3,41.767830,-71.394386,327.8,-0.44
Sailboat-4,41.777895,-71.382886,76.8,-1.57
Sailboat-5,41.781251,-71.391828,177.0,-1.69
Sailboat-1,41.778844,-71.384895,264.7,1.57
Sailboat-2,41.780702,-71.388061,120.8,-1.59
Sailboat-3,41.767841,-71.394367,326.2,-0.05
Sailboat-4,41.777865,-71.382921,78.6,-1.42
Sailboat-5,41.781273,-71.391803,175.9,-1.71
Sailboat-1,41.778887,-71.384890,266.3,1.15
Sailboat-2,41.780691,-71.388020,121.0,-1.38
Sailboat-3,41.767873,-71.394362,328.1,0.28
Sailboat-4,41.777889,-71.382921,77.3,-1.57
Sailboat-5,41.781225,-71.391804,176.7,-1.68
Sailboat-1,41.778873,-71.384927,266.2,1.22
Sailboat-2,41.780671,-71.388032,121.9,-1.15
Sailboat-3,41.767834,-71.394380,329.3,0.13
Sailboat-4,41.777849,-71.382885,76.0,-1.24
Sailboat-5,41.781270,-71.391843,177.0,-2.02
Sailboat-1,41.778898,-71.384883,265.5,0.89
Sailboat-2,41.780687,-71.388014,122.5,-1.18
Sailboat-3,41.767823,-71.394352,330.0,0.46
Sailboat-4,41.777805,-71.382926,74.2,-1.35
Sailboat-5,41.781225,-71.391806,176.2,-2.34
Sailboat-1,41.778865,-71.384923,266.7,1.00
Sailboat-2,41.780680,-71.387982,124.1,-0.86
Sailboat-3,41.767819,-71.394368,330.6,0.02
Sailboat-4,41.777780,-71.382975,73.4,-1.14
Sailboat-5,41.781245,-71.391771,177.1,-2.06
Sailboat-1,41.778839,-71.384949,266.4,1.03
Sailboat-2,41.780664,-71.387942,124.7,-0.35
