sailboat_id,latitude,longitude,compass_heading,tilt
Sailboat-4,41.774723,-71.386291,18.1,-0.20
Sailboat-5,41.779497,-71.388122,276.8,0.16
Sailboat-1,41.768535,-71.380752,269.6,-0.21
Sailboat-2,41.779090,-71.387433,79.5,-1.34
Sailboat-3,41.778146,-71.389292,50.7,2.47
Sailboat-4,41.774757,-71.386293,17.9,-0.08
Sailboat-5,41.779483,-71.388084,275.5,-0.21
Sailboat-1,41.768512,-71.380729,267.9,-0.60
Sailboat-2,41.779076,-71.387407,81.3,-1.46
Sailboat-3,41.778129,-71.389290,52.2,1.93
Sailboat-4,41.774714,-71.386325,16.3,-0.24
Sailboat-5,41.779473,-71.388090,273.6,0.12
Sailboat-1,41.768521,-71.380732,268.0,-0.95
Sailboat-2,41.779067,-71.387429,80.9,-1.83
Sailboat-3,41.778095,-71.389332,50.9,2.15
Sailboat-4,41.774729,-71.386305,15.8,-0.36
Sailboat-5,41.779460,-71.388058,272.1,0.11
Sailboat-1,41.768545,-71.380782,269.5,-0.79
Sailboat-2,41.779059,-71.387441,82.4,-1.74
Sailboat-3,41.778114,-71.389317,50.5,2.30
Sailboat-4,41.774741,-71.386279,14.2,-0.55
Sailboat-5,41.779419,-71.388040,272.1,0.25
Sailboat-1,41.768509,-71.380775,270.0,-0.66
Sailboat-2,41.779109,-71.387397,81.8,-1.57
Sailboat-3,41.778092,-71.389323,50.0,1.86
Sailboat-4,41.774757,-71.386297,15.4,-0.29
Sailboat-5,41.779436,-71.388006,272.4,0.44
Sailboat-1,41.768550,-71.380757,268.7,-0.35
Sailboat-2,41.779138,-71.387379,80.7,-1.39
Sailboat-3,41.778123,-71.389330,49.9,1.90
Sailboat-4,41.774745,-71.386318,14.3,-0.45
Sailboat-5,41.779450,-71.387961,273.2,0.86
Sailboat-1,41.768550,-71.380794,267.4,-0.22
Sailboat-2,41.779164,-71.387385,81.6,-1.37
Sailboat-3,41.778089,-71.389289,48.6,1.69
Sailboat-4,41.774787,-71.386317,12.3,-0.21
Sailboat-5,41.779495,-71.387936,272.4,0.63
Sailboat-1,41.768535,-71.380808,265.8,0.26
Sailboat-2,41.779141,-71.387429,80.7,-1.06
Sailboat-3,41.778080,-71.389335,48.3,1.17
Sailboat-4,41.774788,-71.386351,11.1,-0.58
Sailboat-5,41.779532,-71.387920,273.8,0.13
Sailboat-1,41.768553,-71.380816,265.4,0.24
Sailboat-2,41.779101,-71.387441,80.0,-1.20
Sailboat-3,41.778076,-71.389337,49.2,0.97
Sailboat-4,41.774788,-71.386360,12.5,-0.44
Sailboat-5,41.779556,-71.387960,274.2,0.01
Sailboat-1,41.768507,-71.380811,266.4,0.02
Sailboat-2,41.779087,-71.387421,80.3,-0.88
Sailboat-3,41.778027,-71.389349,48.4,1.17
Sailboat-4,41.774807,-71.386367,11.1,-0.14
Sailboat-5,41.779507,-71.387910,274.8,0.32
Sailboat-1,41.768542,-71.380774,268.0,-0.33
Sailboat-2,41.779092,-71.387441,80.1,-0.69
Sailboat-3,41.777985,-71.389384,48.3,1.36
Sailboat-4,41.774790,-71.386402,10.0,-0.25
Sailboat-5,41.779515,-71.387882,273.4,-0.15
Sailboat-1,41.768493,-71.380793,269.2,-0.14
Sailboat-2,41.779135,-71.387419,78.9,-0.35
Sailboat-3,41.778018,-71.389410,47.6,1.48
Sailboat-4,41.774830,-71.386355,11.8,-0.38
Sailboat-5,41.779531,-71.387867,274.3,0.03
Sailboat-1,41.768486,-71.380761,267.9,-0.01
Sailboat-2,41.779181,-71.387373,77.0,-0.38
Sailboat-3,41.778066,-71.389442,48.9,1.67
Sailboat-4,41.774817,-71.386326,13.5,-0.10
Sailboat-5,41.779500,-71.387896,275.4,-0.34
Sailboat-1,41.768444,-71.380781,268.7,0.14
Sailboat-2,41.779155,-71.387410,77.6,-0.37
Sailboat-3,41.778077,-71.389457,47.6,1.82
Sailboat-4,41.774857,-71.386332,11.9,-0.20
Sailboat-5,41.779529,-71.387881,273.7,-0.67
Sailboat-1,41.768433,-71.380796,268.4,0.08
Sailboat-2,41.779181,-71.387369,75.7,-0.65
Sailboat-3,41.778089,-71.389418,46.5,1.92
Sailboat-4,41.774817,-71.386320,10.4,0.22
Sailboat-5,41.779513,-71.387836,272.0,-0.41
Sailboat-1,41.768424,-71.380836,268.4,0.04
Sailboat-2,41.779173,-71.387353,76.6,-0.33
Sailboat-3,41.778082,-71.389372,46.4,1.37
Sailboat-4,41.774829,-71.386349,11.1,-0.26
Sailboat-5,41.779496,-71.387797,271.0,-0.82
Sailboat-1,41.768473,-71.380849,269.8,0.13
Sailboat-2,41.779171,-71.387401,77.2,0.08
Sailboat-3,41.778118,-71.389393,45.2,1.73
Sailboat-4,41.774813,-71.386349,9.7,-0.31
Sailboat-5,41.779448,-71.387797,271.9,-0.39
Sailboat-1,41.768496,-71.380847,269.5,0.43
Sailboat-2,41.779199,-71.387441,76.1,-0.29
Sailboat-3,41.778109,-71.389383,44.3,2.00
Sailboat-4,41.774849,-71.386353,9.4,-0.15
Sailboat-5,41.779473,-71.387835,271.7,-0.65
Sailboat-1,41.768449,-71.380830,270.3,0.81
Sailboat-2,41.779209,-71.387433,76.9,0.11
Sailboat-3,41.778151,-71.389378,45.7,1.84
Sailboat-4,41.774814,-71.386354,11.2,0.07
Sailboat-5,41.779480,-71.387823,271.7,-0.65
Sailboat-1,41.768423,-71.380877,268.9,0.65
Sailboat-2,41.779172,-71.387440,76.6,0.31
Sailboat-3,41.778115,-71.389375,44.3,1.92
Sailboat-4,41.774789,-71.386399,11.6,0.23
Sailboat-5,41.779479,-71.387843,272.1,-0.70
Sailboat-1,41.768427,-71.380904,270.2,0.31
Sailboat-2,41.779219,-71.387392,78.0,0.48
Sailboat-3,41.778092,-71.389416,43.7,1.73
Sailboat-4,41.774748,-71.386359,11.9,0.66
Sailboat-5,41.779523,-71.387830,272.8,-0.99
Sailboat-1,41.768406,-71.380912,269.1,0.38
Sailboat-2,41.779208,-71.387397,76.5,0.21
Sailboat-3,41.778070,-71.389386,43.4,2.08
Sailboat-4,41.774797,-71.386370,13.7,0.20
Sailboat-5,41.779532,-71.387815,274.3,-1.28
Sailboat-1,41.768377,-71.380942,269.2,0.20
Sailboat-2,41.779237,-71.387353,75.3,0.53
Sailboat-3,41.778054,-71.389381,42.6,2.21
Sailboat-4,41.774748,-71.386333,14.1,0.61
Sailboat-5,41.779510,-71.387781,273.0,-1.48
Sailboat-1,41.768356,-71.380949,270.1,0.23
Sailboat-2,41.779263,-71.387395,75.6,0.88
Sailboat-3,41.778008,-71.389396,43.7,2.07
Sailboat-4,41.774735,-71.386334,13.6,0.34
Sailboat-5,41.779558,-71.387753,272.7,-1.82
Sailboat-1,41.768393,-71.380925,269.1,-0.06
Sailboat-2,41.779282,-71.387416,75.2,0.84
Sailboat-3,41.778000,-71.389429,42.0,2.08
Sailboat-4,41.774755,-71.386356,12.0,0.18
Sailboat-5,41.779577,-71.387717,273.9,-1.59
Sailboat-1,41.768404,-71.380960,269.1,-0.40
Sailboat-2,41.779248,-71.387449,75.4,0.51
Sailboat-3,41.777988,-71.389388,42.5,1.96
Sailboat-4,41.774738,-71.386351,11.5,-0.26
Sailboat-5,41.779595,-71.387755,273.2,-1.45
Sailboat-1,41.768410,-71.380978,268.9,-0.66
Sailboat-2,41.779265,-71.387470,74.7,0.46
Sailboat-3,41.778036,-71.389350,43.5,1.51
Sailboat-4,41.774780,-71.386372,12.6,0.12
Sailboat-5,41.779592,-71.387745,272.2,-1.39
Sailboat-1,41.768453,-71.381026,267.1,-0.86
Sailboat-2,41.779216,-71.387488,75.2,0.23
Sailboat-3,41.778065,-71.389392,45.4,1.47
Sailboat-4,41.774781,-71.386392,13.8,0.12
Sailboat-5,41.779552,-71.387709,270.5,-1.36
Sailboat-1,41.768409,-71.381002,265.5,-0.98
Sailboat-2,41.779223,-71.387490,75.7,0.13
Sailboat-3,41.778054,-71.389383,43.5,1.50
Sailboat-4,41.774785,-71.386431,13.0,0.24
Sailboat-5,41.779543,-71.387689,272.3,-1.53
Sailboat-1,41.768371,-71.381022,264.1,-1.12
Sailboat-2,41.779272,-71.387516,77.7,0.25
Sailboat-3,41.778052,-71.389398,45.3,1.54
Sailboat-4,41.774741,-71.386454,11.4,0.53
Sailboat-5,41.779581,-71.387704,271.5,-1.10
Sailboat-1,41.768366,-71.380988,262.1,-0.79
Sailboat-2,41.779264,-71.387484,77.3,0.48
Sailboat-3,41.778068,-71.389402,46.7,1.71
Sailboat-4,41.774735,-71.386436,11.2,0.88
Sailboat-5,41.779556,-71.387739,272.5,-1.04
Sailboat-1,41.768405,-71.380950,261.9,-1.15
Sailboat-2,41.779285,-71.387530,75.8,0.70
Sailboat-3,41.778089,-71.389380,45.4,1.80
Sailboat-4,41.774728,-71.386486,11.8,1.18
Sailboat-5,41.779570,-71.387689,272.4,-0.61
Sailboat-1,41.768376,-71.380988,261.4,-0.80
Sailboat-2,41.779298,-71.387552,75.4,0.34
Sailboat-3,41.778075,-71.389394,43.8,1.54
Sailboat-4,41.774705,-71.386439,11.3,1.20
Sailboat-5,41.779537,-71.387682,274.2,-0.12
Sailboat-1,41.768373,-71.380952,260.0,-0.57
Sailboat-2,41.779317,-71.387584,74.1,0.10
Sailboat-3,41.778055,-71.389394,45.0,1.16
Sailboat-4,41.774675,-71.386458,12.7,0.84
Sailboat-5,41.779518,-71.387677,272.6,0.11
Sailboat-1,41.768371,-71.380942,260.4,-0.51
Sailboat-2,41.779295,-71.387590,72.6,-0.24
Sailboat-3,41.778075,-71.389357,46.9,0.96
Sailboat-4,41.774690,-71.386462,14.4,0.78
Sailboat-5,41.779523,-71.387632,274.2,0.51
Sailboat-1,41.768329,-71.380979,259.0,-0.81
Sailboat-2,41.779268,-71.387557,72.2,-0.54
Sailboat-3,41.778044,-71.389356,48.7,0.75
Sailboat-4,41.774730,-71.386421,16.2,0.96
Sailboat-5,41.779475,-71.387645,274.9,0.31
Sailboat-1,41.768337,-71.380951,259.6,-0.42
Sailboat-2,41.779284,-71.387545,73.2,-0.77
Sailboat-3,41.778087,-71.389329,49.6,0.61
Sailboat-4,41.774765,-71.386403,17.4,1.31
Sailboat-5,41.779456,-71.387647,276.3,0.48
Sailboat-1,41.768317,-71.380906,259.8,-0.10
Sailboat-2,41.779251,-71.387522,74.5,-0.77
Sailboat-3,41.778114,-71.389333,50.6,0.40
Sailboat-4,41.774745,-71.386399,17.1,1.17
Sailboat-5,41.779410,-71.387656,277.1,0.04
Sailboat-1,41.768359,-71.380922,259.5,-0.22
Sailboat-2,41.779295,-71.387497,73.4,-1.19
Sailboat-3,41.778121,-71.389350,51.7,0.78
Sailboat-4,41.774776,-71.386357,17.5,1.36
Sailboat-5,41.779384,-71.387614,277.8,0.14
Sailboat-1,41.768343,-71.380920,261.0,-0.22
Sailboat-2,41.779292,-71.387464,71.6,-0.80
Sailboat-3,41.778142,-71.389374,50.9,1.05
Sailboat-4,41.774759,-71.386396,15.7,1.13
Sailboat-5,41.779377,-71.387605,277.7,-0.09
Sailboat-1,41.768361,-71.380932,259.8,0.03
Sailboat-2,41.779288,-71.387497,72.9,-0.73
Sailboat-3,41.778154,-71.389406,52.0,0.62
Sailboat-4,41.774722,-71.386418,16.7,0.64
Sailboat-5,41.779340,-71.387598,276.9,-0.51
Sailboat-1,41.768323,-71.380976,260.0,-0.25
Sailboat-2,41.779269,-71.387490,73.3,-0.69
Sailboat-3,41.778191,-71.389430,51.8,0.42
Sailboat-4,41.774678,-71.386381,17.3,0.61
Sailboat-5,41.779320,-71.387556,278.1,-0.03
Sailboat-1,41.768342,-71.380935,261.8,0.22
Sailboat-2,41.779313,-71.387486,74.5,-0.21
Sailboat-3,41.778142,-71.389455,50.3,0.14
Sailboat-4,41.774647,-71.386373,16.0,0.29
Sailboat-5,41.779326,-71.387564,277.7,0.36
Sailboat-1,41.768347,-71.380895,263.4,-0.11
Sailboat-2,41.779267,-71.387481,74.9,-0.11
Sailboat-3,41.778189,-71.389474,48.5,-0.13
Sailboat-4,41.774697,-71.386394,14.7,0.13
Sailboat-5,41.779278,-71.387608,279.6,0.65
Sailboat-1,41.768314,-71.380852,263.1,-0.54
Sailboat-2,41.779240,-71.387505,76.1,-0.29
Sailboat-3,41.778140,-71.389441,49.2,-0.19
Sailboat-4,41.774725,-71.386417,16.2,0.14
Sailboat-5,41.779247,-71.387648,278.3,0.17
Sailboat-1,41.768294,-71.380826,264.2,-0.72
Sailboat-2,41.779240,-71.387530,75.5,0.12
Sailboat-3,41.778156,-71.389468,50.5,-0.40
Sailboat-4,41.774697,-71.386405,15.8,-0.24
Sailboat-5,41.779270,-71.387643,276.9,0.62
Sailboat-1,41.768342,-71.380778,264.5,-0.27
Sailboat-2,41.779235,-71.387503,76.8,0.30
Sailboat-3,41.778197,-71.389511,48.6,-0.31
Sailboat-4,41.774704,-71.386383,15.7,-0.03
Sailboat-5,41.779237,-71.387612,275.2,0.47
Sailboat-1,41.768340,-71.380797,264.8,-0.14
Sailboat-2,41.779234,-71.387501,77.8,-0.18
Sailboat-3,41.778186,-71.389493,49.9,-0.45
Sailboat-4,41.774681,-71.386384,14.1,0.17
Sailboat-5,41.779262,-71.387587,277.0,0.57
Sailboat-1,41.768386,-71.380812,263.2,-0.59
Sailboat-2,41.779263,-71.387511,78.1,0.12
Sailboat-3,41.778173,-71.389472,48.5,-0.09
Sailboat-4,41.774640,-71.386412,12.9,0.62
Sailboat-5,41.779298,-71.387609,275.5,0.11
Sailboat-1,41.768418,-71.380797,261.8,-0.97
Sailboat-2,41.779303,-71.387479,80.0,0.14
Sailboat-3,41.778151,-71.389521,49.2,-0.55
Sailboat-4,41.774608,-71.386446,12.8,0.41
Sailboat-5,41.779344,-71.387622,275.2,-0.18
Sailboat-1,41.768382,-71.380801,260.2,-1.37
Sailboat-2,41.779350,-71.387511,79.8,-0.02
Sailboat-3,41.778119,-71.389516,48.1,-0.13
Sailboat-4,41.774656,-71.386431,12.8,0.05
Sailboat-5,41.779383,-71.387589,274.3,-0.06
Sailboat-1,41.768374,-71.380796,261.0,-1.59
Sailboat-2,41.779327,-71.387464,79.4,0.15
Sailboat-3,41.778085,-71.389528,48.3,-0.19
Sailboat-4,41.774620,-71.386419,11.4,0.26
Sailboat-5,41.779355,-71.387575,275.3,0.01
Sailboat-1,41.768420,-71.380805,261.4,-1.12
Sailboat-2,41.779346,-71.387460,79.0,0.58
Sailboat-3,41.778130,-71.389490,47.7,0.22
Sailboat-4,41.774669,-71.386454,10.4,0.08
Sailboat-5,41.779382,-71.387567,274.6,0.13
Sailboat-1,41.768449,-71.380763,261.7,-1.42
Sailboat-2,41.779375,-71.387421,78.5,0.65
Sailboat-3,41.778149,-71.389498,46.5,0.12
Sailboat-4,41.774707,-71.386440,9.0,0.29
Sailboat-5,41.779398,-71.387585,274.4,0.23
Sailboat-1,41.768408,-71.380737,262.6,-1.56
Sailboat-2,41.779340,-71.387389,77.6,1.03
Sailboat-3,41.778128,-71.389492,47.2,0.30
Sailboat-4,41.774681,-71.386445,9.1,0.68
Sailboat-5,41.779354,-71.387616,274.6,0.04
Sailboat-1,41.768436,-71.380728,260.7,-1.91
Sailboat-2,41.779292,-71.387350,77.4,0.52
Sailboat-3,41.778175,-71.389507,48.3,-0.07
Sailboat-4,41.774653,-71.386395,8.0,1.10
Sailboat-5,41.779328,-71.387605,273.6,-0.16
Sailboat-1,41.768424,-71.380679,260.4,-1.74
Sailboat-2,41.779276,-71.387364,75.5,0.65
Sailboat-3,41.778223,-71.389477,49.7,0.02
Sailboat-4,41.774620,-71.386382,7.8,1.04
Sailboat-5,41.779376,-71.387576,274.3,-0.45
Sailboat-1,41.768396,-71.380693,258.8,-2.09
Sailboat-2,41.779323,-71.387377,74.3,0.45
Sailboat-3,41.778211,-71.389470,49.1,-0.22
Sailboat-4,41.774605,-71.386380,5.9,1.06
Sailboat-5,41.779362,-71.387554,276.0,-0.86
Sailboat-1,41.768412,-71.380722,258.4,-2.41
Sailboat-2,41.779289,-71.387362,75.2,-0.03
Sailboat-3,41.778260,-71.389448,47.8,-0.31
Sailboat-4,41.774581,-71.386364,7.5,1.40
Sailboat-5,41.779385,-71.387543,274.0,-0.80
Sailboat-1,41.768389,-71.380717,260.3,-2.36
Sailboat-2,41.779248,-71.387401,75.3,-0.46
Sailboat-3,41.778229,-71.389466,49.3,-0.22
Sailboat-4,41.774617,-71.386395,5.6,0.93
Sailboat-5,41.779401,-71.387514,274.2,-1.20
Sailboat-1,41.768424,-71.380679,259.7,-2.39
Sailboat-2,41.779289,-71.387412,73.4,-0.82
Sailboat-3,41.778181,-71.389466,47.3,0.21
Sailboat-4,41.774576,-71.386395,4.3,0.46
Sailboat-5,41.779409,-71.387557,273.2,-0.83
Sailboat-1,41.768473,-71.380635,259.7,-2.51
Sailboat-2,41.779285,-71.387432,73.1,-0.81
Sailboat-3,41.778229,-71.389427,46.0,-0.12
Sailboat-4,41.774575,-71.386407,5.3,0.08
Sailboat-5,41.779456,-71.387541,273.8,-0.75
Sailboat-1,41.768425,-71.380638,261.1,-2.31
Sailboat-2,41.779282,-71.387452,71.8,-0.91
Sailboat-3,41.778240,-71.389384,45.6,0.05
Sailboat-4,41.774599,-71.386449,6.7,0.23
Sailboat-5,41.779430,-71.387574,272.0,-0.93
Sailboat-1,41.768465,-71.380682,259.2,-2.47
Sailboat-2,41.779298,-71.387422,70.4,-0.52
Sailboat-3,41.778191,-71.389347,43.9,-0.23
Sailboat-4,41.774583,-71.386452,6.6,0.35
Sailboat-5,41.779472,-71.387587,273.1,-0.63
Sailboat-1,41.768455,-71.380650,258.2,-2.79
Sailboat-2,41.779251,-71.387444,72.3,-0.03
Sailboat-3,41.778228,-71.389397,44.4,-0.30
Sailboat-4,41.774548,-71.386410,6.4,0.38
Sailboat-5,41.779429,-71.387573,274.0,-0.95
Sailboat-1,41.768428,-71.380691,260.2,-2.47
Sailboat-2,41.779295,-71.387489,72.4,0.23
Sailboat-3,41.778240,-71.389377,44.6,-0.29
Sailboat-4,41.774571,-71.386395,5.3,0.20
Sailboat-5,41.779379,-71.387534,273.2,-0.88
Sailboat-1,41.768470,-71.380702,259.1,-2.45
Sailboat-2,41.779267,-71.387460,71.8,0.68
Sailboat-3,41.778285,-71.389398,45.8,-0.09
Sailboat-4,41.774536,-71.386400,6.9,0.54
Sailboat-5,41.779407,-71.387485,272.5,-0.70
Sailboat-1,41.768492,-71.380742,258.7,-2.65
Sailboat-2,41.779238,-71.387499,71.5,1.03
Sailboat-3,41.778284,-71.389374,44.7,-0.49
Sailboat-4,41.774543,-71.386395,5.2,0.17
Sailboat-5,41.779362,-71.387471,273.1,-0.92
Sailboat-1,41.768498,-71.380692,258.1,-2.24
Sailboat-2,41.779202,-71.387464,69.5,0.65
Sailboat-3,41.778291,-71.389394,46.2,-0.25
Sailboat-4,41.774540,-71.386419,5.2,0.25
Sailboat-5,41.779356,-71.387472,273.4,-0.47
Sailboat-1,41.768530,-71.380680,258.6,-2.56
Sailboat-2,41.779170,-71.387463,70.7,0.96
Sailboat-3,41.778242,-71.389416,47.0,-0.66
Sailboat-4,41.774543,-71.386432,6.9,0.62
Sailboat-5,41.779398,-71.387474,273.9,-0.79
Sailboat-1,41.768522,-71.380692,259.4,-2.71
Sailboat-2,41.779145,-71.387425,69.9,0.79
Sailboat-3,41.778204,-71.389405,45.2,-0.84
Sailboat-4,41.774570,-71.386480,6.7,0.99
Sailboat-5,41.779400,-71.387491,274.9,-0.64
Sailboat-1,41.768554,-71.380685,258.5,-2.52
Sailboat-2,41.779192,-71.387378,70.7,0.39
Sailboat-3,41.778170,-71.389436,45.5,-1.20
Sailboat-4,41.774579,-71.386435,7.8,0.74
Sailboat-5,41.779365,-71.387451,276.0,-0.97
Sailboat-1,41.768532,-71.380692,259.9,-2.28
Sailboat-2,41.779196,-71.387389,72.5,0.38
Sailboat-3,41.778150,-71.389484,45.5,-1.14
Sailboat-4,41.774582,-71.386395,6.2,0.37
Sailboat-5,41.779385,-71.387462,277.3,-0.64
Sailboat-1,41.768482,-71.380660,258.4,-2.02
Sailboat-2,41.779229,-71.387349,71.6,0.37
Sailboat-3,41.778195,-71.389529,44.8,-1.42
Sailboat-4,41.774598,-71.386404,6.5,0.79
Sailboat-5,41.779389,-71.387477,276.5,-0.16
Sailboat-1,41.768531,-71.380623,258.3,-1.65
Sailboat-2,41.779257,-71.387347,69.7,0.16
Sailboat-3,41.778209,-71.389484,46.3,-1.11
Sailboat-4,41.774624,-71.386444,4.7,1.11
Sailboat-5,41.779403,-71.387505,274.8,-0.37
Sailboat-1,41.768514,-71.380599,257.7,-1.83
Sailboat-2,41.779243,-71.387331,68.7,0.56
Sailboat-3,41.778165,-71.389466,45.6,-1.14
Sailboat-4,41.774589,-71.386469,5.2,1.35
Sailboat-5,41.779381,-71.387538,275.2,-0.57
Sailboat-1,41.768484,-71.380552,259.4,-1.35
Sailboat-2,41.779212,-71.387300,70.6,0.61
Sailboat-3,41.778158,-71.389498,43.8,-0.98
Sailboat-4,41.774587,-71.386462,6.8,1.44
Sailboat-5,41.779394,-71.387577,274.0,-0.77
Sailboat-1,41.768467,-71.380595,257.5,-1.02
Sailboat-2,41.779220,-71.387325,68.7,0.28
Sailboat-3,41.778206,-71.389508,41.9,-0.76
Sailboat-4,41.774552,-71.386499,6.8,1.23
Sailboat-5,41.779407,-71.387613,273.5,-1.00
Sailboat-1,41.768512,-71.380628,258.5,-1.25
Sailboat-2,41.779184,-71.387370,69.4,0.29
Sailboat-3,41.778190,-71.389538,43.4,-1.17
Sailboat-4,41.774554,-71.386508,7.0,1.24
Sailboat-5,41.779389,-71.387580,272.5,-0.88
Sailboat-1,41.768466,-71.380675,257.6,-1.54
Sailboat-2,41.779183,-71.387395,69.0,0.44
Sailboat-3,41.778186,-71.389519,42.3,-1.56
Sailboat-4,41.774540,-71.386527,7.3,1.16
Sailboat-5,41.779359,-71.387598,273.2,-0.37
Sailboat-1,41.768499,-71.380705,255.7,-1.24
Sailboat-2,41.779184,-71.387384,70.5,0.81
Sailboat-3,41.778148,-71.389552,41.0,-1.60
